event_id,substation_id,fault_label,problem_en,efd_possible,monitoring_potential,report_date,first_crossing_lead_time_hours,stable_crossing_lead_time_hours,d0_probability,d0_prediction,min_coverage_rate,low_coverage_window_count,event20_low_coverage_flag,event67_long_anomaly_flag,unknown_fault_label_flag,training_end_missing_flag,fault_group,group_weight,rows,mean_monitoring_potential,risk_probability,leadtime_urgency,priority_score,priority_tier,priority_formula,leadtime_label,leadtime_confidence,operational_meaning,special_review_event_flag,long_leadtime_group_flag,scenario,w_risk,w_leadtime,w_group,scenario_score,scenario_tier,scenario_rank,baseline_rank,baseline_score,rank_change_from_baseline,abs_rank_change_from_baseline,score_change_from_baseline
64,6,Differential pressure regulator defective,other,True,3.2,2019-04-16 09:41:00,72.0,0.0,0.8914341700899385,1,1.0,0,False,False,False,False,pressure_regulator,0.5217021276595746,4,3.1500000000000004,0.8914341700899385,1.0,86.85441126984024,high,100*(0.55*risk_probability+0.30*leadtime_urgency+0.15*group_weight),report_time_only,high,same_day_fault_signal,False,False,group_heavy,0.45,0.25,0.3,80.76560148383447,high,18,16,86.85441126984024,2,2,-6.088809786005768
47,28,Failure of the heating circuit pump,no heat,True,3.8,2020-01-13 10:55:00,72.0,72.0,0.9464888595488308,1,1.0,0,False,False,False,False,pump_failure,0.6360425531914894,5,3.78,0.9464888595488308,0.7,82.59752557305802,high,100*(0.55*risk_probability+0.30*leadtime_urgency+0.15*group_weight),short_stable,high,short_leadtime_warning_candidate,False,False,group_heavy,0.45,0.25,0.3,79.17327527544207,medium,19,21,82.59752557305802,-2,2,-3.4242502976159557
65,11,Leakage,leakage,True,1.75,2019-01-14 11:58:00,168.0,0.0,0.8446260072854247,1,1.0,0,False,False,False,False,leakage_water_loss,0.4440425531914893,5,1.9,0.8446260072854247,1.0,83.11506869857071,high,100*(0.55*risk_probability+0.30*leadtime_urgency+0.15*group_weight),early_stable,high,days_before_warning_candidate,False,True,group_heavy,0.45,0.25,0.3,76.32944692358879,medium,20,20,83.1150686985707,0,0,-6.785621774981905
15,29,Failure of the domestic hot water storage charging pump,no heat,True,3.7,2020-03-07 07:59:43,168.0,0.0,0.6798085866224269,1,1.0,0,False,False,False,False,pump_failure,0.6360425531914894,5,3.78,0.6798085866224269,1.0,76.93011056210582,medium,100*(0.55*risk_probability+0.30*leadtime_urgency+0.15*group_weight),short_stable,high,short_leadtime_warning_candidate,False,False,group_heavy,0.45,0.25,0.3,74.67266299375389,medium,21,22,76.93011056210582,-1,1,-2.2574475683519353
69,26,unknown,no heat,True,,2020-03-10 15:49:00,168.0,0.0,0.987606200339629,1,1.0,0,False,False,True,True,unknown_review,0.0999999999999999,2,,0.987606200339629,1.0,85.81834101867959,high,100*(0.55*risk_probability+0.30*leadtime_urgency+0.15*group_weight),review_only,review,manual_review_only,True,False,group_heavy,0.45,0.25,0.3,72.44227901528329,medium,22,19,85.81834101867959,3,3,-13.3760620033963
1,10,Motorised control valve (primary side): Actuator defective,no DHW,True,3.4,2014-05-04 14:44:00,168.0,168.0,0.9997628138313356,1,1.0,0,False,False,False,False,valve_actuator,0.5808936170212766,5,3.24,0.9997628138313356,0.4,75.7003590160426,medium,100*(0.55*risk_probability+0.30*leadtime_urgency+0.15*group_weight),early_stable,medium,days_before_warning_candidate,False,True,group_heavy,0.45,0.25,0.3,72.41613513304841,medium,23,23,75.70035901604261,0,0,-3.2842238829941977
10,30,Leakage,leakage,True,1.75,2020-03-16 15:04:00,168.0,168.0,0.9999996076326736,1,1.0,0,False,False,False,False,leakage_water_loss,0.4440425531914893,5,1.9,0.9999996076326736,0.4,73.6606167176694,medium,100*(0.55*risk_probability+0.30*leadtime_urgency+0.15*group_weight),early_stable,high,days_before_warning_candidate,False,True,group_heavy,0.45,0.25,0.3,68.32125893921499,medium,24,24,73.66061671766938,0,0,-5.339357778454399
40,24,"Safety relief valve: Water loss, does not close properly",leakage,True,2.0,2016-04-07 07:47:00,168.0,168.0,0.9048528227271138,1,0.9950396825396826,0,False,False,False,False,leakage_water_loss,0.4440425531914893,5,1.9,0.9048528227271138,0.4,68.4275435478636,medium,100*(0.55*risk_probability+0.30*leadtime_urgency+0.15*group_weight),early_stable,high,days_before_warning_candidate,False,True,group_heavy,0.45,0.25,0.3,64.0396536184648,low,25,25,68.4275435478636,0,0,-4.38788992939881
63,7,Control unit: Incorrect parameterisation,not enough heat,False,4.0,2015-03-26 07:15:00,168.0,,0.56641143681874,0,1.0,0,False,False,False,True,control_controller,1.0,12,3.9166666666666665,0.56641143681874,0.0,46.1526290250307,monitor,100*(0.55*risk_probability+0.30*leadtime_urgency+0.15*group_weight),report_time_only,high,same_day_fault_signal,False,False,group_heavy,0.45,0.25,0.3,55.4885146568433,monitor,26,26,46.1526290250307,0,0,9.335885631812602
36,7,Control unit: Incorrect parameterisation,not enough heat,False,4.0,2015-04-02 20:05:00,,,0.424850296100838,0,1.0,0,False,False,False,True,control_controller,1.0,12,3.9166666666666665,0.424850296100838,0.0,38.36676628554609,monitor,100*(0.55*risk_probability+0.30*leadtime_urgency+0.15*group_weight),report_time_only,high,same_day_fault_signal,False,False,group_heavy,0.45,0.25,0.3,49.118263324537715,monitor,27,28,38.36676628554609,-1,1,10.751497038991623
13,24,Failure of the heating circuit pump,not enough heat,True,3.8,2016-01-12 12:39:00,168.0,,0.5388076120923525,0,1.0,0,False,False,False,False,pump_failure,0.6360425531914894,5,3.78,0.5388076120923525,0.0,39.17505696295173,monitor,100*(0.55*risk_probability+0.30*leadtime_urgency+0.15*group_weight),short_stable,high,short_leadtime_warning_candidate,False,False,group_heavy,0.45,0.25,0.3,43.32761913990054,monitor,28,27,39.17505696295173,1,1,4.152562176948813
45,31,"Heat exchanger: Leakage, external",leakage,True,2.0,2020-01-13 15:48:00,72.0,,0.5164229643582501,0,1.0,0,False,False,False,False,leakage_water_loss,0.4440425531914893,5,1.9,0.5164229643582501,0.0,35.0639013375761,monitor,100*(0.55*risk_probability+0.30*leadtime_urgency+0.15*group_weight),early_stable,high,days_before_warning_candidate,False,True,group_heavy,0.45,0.25,0.3,36.56030999186593,monitor,29,29,35.0639013375761,0,0,1.49640865428983
29,17,Motorised control valve (primary side): Control valve jams when closed,no heat,True,3.2,2019-01-09 14:18:00,168.0,,0.3028906322861625,0,1.0,0,False,False,False,False,valve_actuator,0.5808936170212766,5,3.24,0.3028906322861625,0.0,25.37238903105809,monitor,100*(0.55*risk_probability+0.30*leadtime_urgency+0.15*group_weight),early_stable,medium,days_before_warning_candidate,False,True,group_heavy,0.45,0.25,0.3,31.056886963515606,monitor,30,31,25.372389031058084,-1,1,5.684497932457521
20,11,"Safety relief valve: Water loss, does not close properly",no DHW,True,2.0,2018-07-02 10:49:00,168.0,,0.3455281549894983,0,0.7242063492063492,3,True,False,False,False,leakage_water_loss,0.4440425531914893,5,1.9,0.3455281549894983,0.0,25.664686822294748,monitor,100*(0.55*risk_probability+0.30*leadtime_urgency+0.15*group_weight),early_stable,high,days_before_warning_candidate,True,True,group_heavy,0.45,0.25,0.3,28.870043570272095,monitor,31,30,25.664686822294748,1,1,3.2053567479773477
34,20,unknown,other,True,,2017-06-07 07:34:00,24.0,,0.3919564740087022,0,1.0,0,False,False,True,False,unknown_review,0.0999999999999999,2,,0.3919564740087022,0.0,23.057606070478627,monitor,100*(0.55*risk_probability+0.30*leadtime_urgency+0.15*group_weight),review_only,review,manual_review_only,True,False,group_heavy,0.45,0.25,0.3,20.638041330391594,monitor,32,32,23.057606070478624,0,0,-2.4195647400870293
11,4,Motorised control valve (primary side): Actuator defective,no heat,False,3.4,2016-11-18 15:13:00,168.0,,2.2951929207164804e-06,0,1.0,0,False,False,False,True,valve_actuator,0.5808936170212766,5,3.24,2.2951929207164804e-06,0.0,8.713530490929788,monitor,100*(0.55*risk_probability+0.30*leadtime_urgency+0.15*group_weight),early_stable,medium,days_before_warning_candidate,False,True,group_heavy,0.45,0.25,0.3,17.42691179431973,monitor,33,33,8.713530490929788,0,0,8.71338130338994
3,12,Control unit: Incorrect parameterisation,no heat,True,4.0,2015-12-01 10:56:00,168.0,0.0,0.9854038165062012,1,1.0,0,False,False,False,False,control_controller,1.0,12,3.9166666666666665,0.9854038165062012,1.0,99.19720990784108,high,100*(0.55*risk_probability+0.30*leadtime_urgency+0.15*group_weight),report_time_only,high,same_day_fault_signal,False,False,balanced_policy,0.5,0.3,0.2,99.27019082531005,high,1,1,99.19720990784107,0,0,0.07298091746898194
49,18,Control unit: Incorrect parameterisation,no DHW,True,4.0,2019-05-04 07:19:00,0.0,0.0,0.9607645319901588,1,0.9970238095238096,0,False,False,False,False,control_controller,1.0,12,3.9166666666666665,0.9607645319901588,1.0,97.84204925945876,high,100*(0.55*risk_probability+0.30*leadtime_urgency+0.15*group_weight),report_time_only,high,same_day_fault_signal,False,False,balanced_policy,0.5,0.3,0.2,98.03822659950794,high,2,2,97.84204925945873,0,0,0.1961773400492035
60,4,Control unit: Incorrect parameterisation,no heat,False,4.0,2015-03-18 18:54:00,72.0,0.0,0.9113455182824092,1,1.0,0,False,False,False,True,control_controller,1.0,12,3.9166666666666665,0.9113455182824092,1.0,95.1240035055325,high,100*(0.55*risk_probability+0.30*leadtime_urgency+0.15*group_weight),report_time_only,high,same_day_fault_signal,False,False,balanced_policy,0.5,0.3,0.2,95.56727591412046,high,3,3,95.1240035055325,0,0,0.44327240858795847
23,27,Control unit: Incorrect parameterisation,not enough heat,True,4.0,2020-01-20 12:57:00,72.0,0.0,0.8988810889643669,1,1.0,0,False,False,False,False,control_controller,1.0,12,3.9166666666666665,0.8988810889643669,1.0,94.4384598930402,high,100*(0.55*risk_probability+0.30*leadtime_urgency+0.15*group_weight),report_time_only,high,same_day_fault_signal,False,False,balanced_policy,0.5,0.3,0.2,94.94405444821834,high,4,4,94.43845989304019,0,0,0.5055945551781491
62,21,Control unit: Incorrect parameterisation,not enough heat,True,4.0,2019-01-21 08:17:00,24.0,0.0,0.8765293531986366,1,1.0,0,False,False,False,False,control_controller,1.0,12,3.9166666666666665,0.8765293531986366,1.0,93.20911442592502,high,100*(0.55*risk_probability+0.30*leadtime_urgency+0.15*group_weight),report_time_only,high,same_day_fault_signal,False,False,balanced_policy,0.5,0.3,0.2,93.82646765993184,high,5,7,93.20911442592502,-2,2,0.6173532340068135
32,21,Control unit: Incorrect parameterisation,not enough heat,True,4.0,2019-10-19 10:38:00,168.0,0.0,0.8608889625407858,1,1.0,0,False,False,False,False,control_controller,1.0,12,3.9166666666666665,0.8608889625407858,1.0,92.34889293974324,high,100*(0.55*risk_probability+0.30*leadtime_urgency+0.15*group_weight),report_time_only,high,same_day_fault_signal,False,False,balanced_policy,0.5,0.3,0.2,93.04444812703929,high,6,9,92.34889293974324,-3,3,0.6955551872960513
44,8,Temperature monitor/controller defective,no DHW,True,3.0,2018-04-27 08:15:00,12.0,12.0,0.8587727921959915,1,1.0,0,False,False,False,False,control_controller,1.0,12,3.9166666666666665,0.8587727921959915,1.0,92.23250357077951,high,100*(0.55*risk_probability+0.30*leadtime_urgency+0.15*group_weight),report_time_only,high,same_day_fault_signal,False,False,balanced_policy,0.5,0.3,0.2,92.93863960979958,high,7,10,92.23250357077953,-3,3,0.706136039020052
5,11,Failure of the heating circuit pump,no heat,True,3.8,2018-11-23 08:30:00,24.0,24.0,0.9836120351232626,1,1.0,0,False,False,False,False,pump_failure,0.6360425531914894,5,3.78,0.9836120351232626,1.0,93.63930022965178,high,100*(0.55*risk_probability+0.30*leadtime_urgency+0.15*group_weight),short_stable,high,short_leadtime_warning_candidate,False,False,balanced_policy,0.5,0.3,0.2,91.90145281999291,high,8,5,93.63930022965178,3,3,-1.737847409658869
53,13,Shut-off valve closed,no DHW,True,2.8,2020-05-26 10:00:00,168.0,0.0,0.991303246323025,1,1.0,0,False,False,False,False,valve_actuator,0.5808936170212766,5,3.24,0.991303246323025,1.0,93.23508280308552,high,100*(0.55*risk_probability+0.30*leadtime_urgency+0.15*group_weight),early_stable,medium,days_before_warning_candidate,False,True,balanced_policy,0.5,0.3,0.2,91.18303465657678,high,9,6,93.23508280308552,3,3,-2.0520481465087386
7,26,Incorrect setting of the differential pressure regulator,no DHW,True,3.1,2020-06-13 10:38:00,168.0,0.0,0.9999942585433894,1,1.0,0,False,False,False,False,pressure_regulator,0.5217021276595746,4,3.1500000000000004,0.9999942585433894,1.0,92.82521613478004,high,100*(0.55*risk_probability+0.30*leadtime_urgency+0.15*group_weight),report_time_only,high,same_day_fault_signal,False,False,balanced_policy,0.5,0.3,0.2,90.43375548036097,high,10,8,92.82521613478004,2,2,-2.3914606544190633
52,21,Control unit: Incorrect parameterisation,no heat,True,4.0,2016-12-12 15:55:00,168.0,0.0,0.7913210418417054,1,1.0,0,False,False,False,False,control_controller,1.0,12,3.9166666666666665,0.7913210418417054,1.0,88.52265730129379,high,100*(0.55*risk_probability+0.30*leadtime_urgency+0.15*group_weight),report_time_only,high,same_day_fault_signal,False,False,balanced_policy,0.5,0.3,0.2,89.56605209208526,high,11,15,88.52265730129379,-4,4,1.0433947907914671
24,13,Failure of the heating circuit pump,noise,True,3.8,2016-07-20 15:17:00,168.0,0.0,0.933219476598265,1,1.0,0,False,False,False,False,pump_failure,0.6360425531914894,5,3.78,0.933219476598265,1.0,90.8677095107769,high,100*(0.55*risk_probability+0.30*leadtime_urgency+0.15*group_weight),short_stable,high,short_leadtime_warning_candidate,False,False,balanced_policy,0.5,0.3,0.2,89.38182489374303,high,12,13,90.8677095107769,-1,1,-1.485884617033875
67,7,Motorised control valve (primary side) defective,no DHW,True,3.4,2017-11-26 13:15:00,168.0,0.0,0.9515417680716608,1,1.0,0,False,True,False,False,valve_actuator,0.5808936170212766,5,3.24,0.9515417680716608,1.0,91.0482014992605,high,100*(0.55*risk_probability+0.30*leadtime_urgency+0.15*group_weight),early_stable,medium,days_before_warning_candidate,True,True,balanced_policy,0.5,0.3,0.2,89.19496074400857,high,13,12,91.0482014992605,1,1,-1.8532407552519317
57,9,Differential pressure regulator defective,no heat,True,3.2,2020-02-24 21:13:00,168.0,0.0,0.9734807690539088,1,1.0,0,False,False,False,False,pressure_regulator,0.5217021276595746,4,3.1500000000000004,0.9734807690539088,1.0,91.3669742128586,high,100*(0.55*risk_probability+0.30*leadtime_urgency+0.15*group_weight),report_time_only,high,same_day_fault_signal,False,False,balanced_policy,0.5,0.3,0.2,89.10808100588693,high,14,11,91.3669742128586,3,3,-2.2588932069716634
38,24,Incorrect setting of the differential pressure regulator,not enough heat,True,3.1,2016-10-24 13:55:00,168.0,0.0,0.957392448736166,1,1.0,0,False,False,False,False,pressure_regulator,0.5217021276595746,4,3.1500000000000004,0.957392448736166,1.0,90.48211659538276,high,100*(0.55*risk_probability+0.30*leadtime_urgency+0.15*group_weight),report_time_only,high,same_day_fault_signal,False,False,balanced_policy,0.5,0.3,0.2,88.3036649899998,high,15,14,90.48211659538275,1,1,-2.1784516053829464
37,19,Control unit: Incorrect parameterisation,no heat,True,4.0,2018-11-21 09:15:00,168.0,0.0,0.7571231753353214,1,1.0,0,False,False,False,False,control_controller,1.0,12,3.9166666666666665,0.7571231753353214,1.0,86.64177464344269,high,100*(0.55*risk_probability+0.30*leadtime_urgency+0.15*group_weight),report_time_only,high,same_day_fault_signal,False,False,balanced_policy,0.5,0.3,0.2,87.85615876676607,high,16,17,86.64177464344269,-1,1,1.2143841233233843
6,21,Control unit: Incorrect parameterisation,not enough heat,True,4.0,2016-12-06 13:12:00,120.0,0.0,0.7491923592094238,1,1.0,0,False,False,False,False,control_controller,1.0,12,3.9166666666666665,0.7491923592094238,1.0,86.20557975651832,high,100*(0.55*risk_probability+0.30*leadtime_urgency+0.15*group_weight),report_time_only,high,same_day_fault_signal,False,False,balanced_policy,0.5,0.3,0.2,87.45961796047119,high,17,18,86.20557975651832,-1,1,1.2540382039528737
64,6,Differential pressure regulator defective,other,True,3.2,2019-04-16 09:41:00,72.0,0.0,0.8914341700899385,1,1.0,0,False,False,False,False,pressure_regulator,0.5217021276595746,4,3.1500000000000004,0.8914341700899385,1.0,86.85441126984024,high,100*(0.55*risk_probability+0.30*leadtime_urgency+0.15*group_weight),report_time_only,high,same_day_fault_signal,False,False,balanced_policy,0.5,0.3,0.2,85.00575105768841,high,18,16,86.85441126984024,2,2,-1.8486602121518274
69,26,unknown,no heat,True,,2020-03-10 15:49:00,168.0,0.0,0.987606200339629,1,1.0,0,False,False,True,True,unknown_review,0.0999999999999999,2,,0.987606200339629,1.0,85.81834101867959,high,100*(0.55*risk_probability+0.30*leadtime_urgency+0.15*group_weight),review_only,review,manual_review_only,True,False,balanced_policy,0.5,0.3,0.2,81.38031001698145,high,19,19,85.81834101867959,0,0,-4.4380310016981355
65,11,Leakage,leakage,True,1.75,2019-01-14 11:58:00,168.0,0.0,0.8446260072854247,1,1.0,0,False,False,False,False,leakage_water_loss,0.4440425531914893,5,1.9,0.8446260072854247,1.0,83.11506869857071,high,100*(0.55*risk_probability+0.30*leadtime_urgency+0.15*group_weight),early_stable,high,days_before_warning_candidate,False,True,balanced_policy,0.5,0.3,0.2,81.11215142810101,high,20,20,83.1150686985707,0,0,-2.0029172704696805
47,28,Failure of the heating circuit pump,no heat,True,3.8,2020-01-13 10:55:00,72.0,72.0,0.9464888595488308,1,1.0,0,False,False,False,False,pump_failure,0.6360425531914894,5,3.78,0.9464888595488308,0.7,82.59752557305802,high,100*(0.55*risk_probability+0.30*leadtime_urgency+0.15*group_weight),short_stable,high,short_leadtime_warning_candidate,False,False,balanced_policy,0.5,0.3,0.2,81.04529404127132,high,21,21,82.59752557305802,0,0,-1.5522315317867026
15,29,Failure of the domestic hot water storage charging pump,no heat,True,3.7,2020-03-07 07:59:43,168.0,0.0,0.6798085866224269,1,1.0,0,False,False,False,False,pump_failure,0.6360425531914894,5,3.78,0.6798085866224269,1.0,76.93011056210582,medium,100*(0.55*risk_probability+0.30*leadtime_urgency+0.15*group_weight),short_stable,high,short_leadtime_warning_candidate,False,False,balanced_policy,0.5,0.3,0.2,76.71128039495113,medium,22,22,76.93011056210582,0,0,-0.2188301671546924
1,10,Motorised control valve (primary side): Actuator defective,no DHW,True,3.4,2014-05-04 14:44:00,168.0,168.0,0.9997628138313356,1,1.0,0,False,False,False,False,valve_actuator,0.5808936170212766,5,3.24,0.9997628138313356,0.4,75.7003590160426,medium,100*(0.55*risk_probability+0.30*leadtime_urgency+0.15*group_weight),early_stable,medium,days_before_warning_candidate,False,True,balanced_policy,0.5,0.3,0.2,73.6060130319923,medium,23,23,75.70035901604261,0,0,-2.0943459840503067
10,30,Leakage,leakage,True,1.75,2020-03-16 15:04:00,168.0,168.0,0.9999996076326736,1,1.0,0,False,False,False,False,leakage_water_loss,0.4440425531914893,5,1.9,0.9999996076326736,0.4,73.6606167176694,medium,100*(0.55*risk_probability+0.30*leadtime_urgency+0.15*group_weight),early_stable,high,days_before_warning_candidate,False,True,balanced_policy,0.5,0.3,0.2,70.88083144546347,medium,24,24,73.66061671766938,0,0,-2.7797852722059133
40,24,"Safety relief valve: Water loss, does not close properly",leakage,True,2.0,2016-04-07 07:47:00,168.0,168.0,0.9048528227271138,1,0.9950396825396826,0,False,False,False,False,leakage_water_loss,0.4440425531914893,5,1.9,0.9048528227271138,0.4,68.4275435478636,medium,100*(0.55*risk_probability+0.30*leadtime_urgency+0.15*group_weight),early_stable,high,days_before_warning_candidate,False,True,balanced_policy,0.5,0.3,0.2,66.12349220018547,medium,25,25,68.4275435478636,0,0,-2.30405134767814
63,7,Control unit: Incorrect parameterisation,not enough heat,False,4.0,2015-03-26 07:15:00,168.0,,0.56641143681874,0,1.0,0,False,False,False,True,control_controller,1.0,12,3.9166666666666665,0.56641143681874,0.0,46.1526290250307,monitor,100*(0.55*risk_probability+0.30*leadtime_urgency+0.15*group_weight),report_time_only,high,same_day_fault_signal,False,False,balanced_policy,0.5,0.3,0.2,48.320571840937,monitor,26,26,46.1526290250307,0,0,2.167942815906301
36,7,Control unit: Incorrect parameterisation,not enough heat,False,4.0,2015-04-02 20:05:00,,,0.424850296100838,0,1.0,0,False,False,False,True,control_controller,1.0,12,3.9166666666666665,0.424850296100838,0.0,38.36676628554609,monitor,100*(0.55*risk_probability+0.30*leadtime_urgency+0.15*group_weight),report_time_only,high,same_day_fault_signal,False,False,balanced_policy,0.5,0.3,0.2,41.2425148050419,monitor,27,28,38.36676628554609,-1,1,2.875748519495808
13,24,Failure of the heating circuit pump,not enough heat,True,3.8,2016-01-12 12:39:00,168.0,,0.5388076120923525,0,1.0,0,False,False,False,False,pump_failure,0.6360425531914894,5,3.78,0.5388076120923525,0.0,39.17505696295173,monitor,100*(0.55*risk_probability+0.30*leadtime_urgency+0.15*group_weight),short_stable,high,short_leadtime_warning_candidate,False,False,balanced_policy,0.5,0.3,0.2,39.661231668447414,monitor,28,27,39.17505696295173,1,1,0.4861747054956851
45,31,"Heat exchanger: Leakage, external",leakage,True,2.0,2020-01-13 15:48:00,72.0,,0.5164229643582501,0,1.0,0,False,False,False,False,leakage_water_loss,0.4440425531914893,5,1.9,0.5164229643582501,0.0,35.0639013375761,monitor,100*(0.55*risk_probability+0.30*leadtime_urgency+0.15*group_weight),early_stable,high,days_before_warning_candidate,False,True,balanced_policy,0.5,0.3,0.2,34.70199928174229,monitor,29,29,35.0639013375761,0,0,-0.3619020558338093
29,17,Motorised control valve (primary side): Control valve jams when closed,no heat,True,3.2,2019-01-09 14:18:00,168.0,,0.3028906322861625,0,1.0,0,False,False,False,False,valve_actuator,0.5808936170212766,5,3.24,0.3028906322861625,0.0,25.37238903105809,monitor,100*(0.55*risk_probability+0.30*leadtime_urgency+0.15*group_weight),early_stable,medium,days_before_warning_candidate,False,True,balanced_policy,0.5,0.3,0.2,26.76240395473366,monitor,30,31,25.372389031058084,-1,1,1.3900149236755759
20,11,"Safety relief valve: Water loss, does not close properly",no DHW,True,2.0,2018-07-02 10:49:00,168.0,,0.3455281549894983,0,0.7242063492063492,3,True,False,False,False,leakage_water_loss,0.4440425531914893,5,1.9,0.3455281549894983,0.0,25.664686822294748,monitor,100*(0.55*risk_probability+0.30*leadtime_urgency+0.15*group_weight),early_stable,high,days_before_warning_candidate,True,True,balanced_policy,0.5,0.3,0.2,26.1572588133047,monitor,31,30,25.664686822294748,1,1,0.4925719910099531
34,20,unknown,other,True,,2017-06-07 07:34:00,24.0,,0.3919564740087022,0,1.0,0,False,False,True,False,unknown_review,0.0999999999999999,2,,0.3919564740087022,0.0,23.057606070478627,monitor,100*(0.55*risk_probability+0.30*leadtime_urgency+0.15*group_weight),review_only,review,manual_review_only,True,False,balanced_policy,0.5,0.3,0.2,21.59782370043511,monitor,32,32,23.057606070478624,0,0,-1.4597823700435129
11,4,Motorised control valve (primary side): Actuator defective,no heat,False,3.4,2016-11-18 15:13:00,168.0,,2.2951929207164804e-06,0,1.0,0,False,False,False,True,valve_actuator,0.5808936170212766,5,3.24,2.2951929207164804e-06,0.0,8.713530490929788,monitor,100*(0.55*risk_probability+0.30*leadtime_urgency+0.15*group_weight),early_stable,medium,days_before_warning_candidate,False,True,balanced_policy,0.5,0.3,0.2,11.61798710007157,monitor,33,33,8.713530490929788,0,0,2.904456609141782
