sample_id,source_type,label,target_class,y_true,source_event_id,fault_event_id,disturbance_row_id,substation_id,window_policy,window_start,window_end,review_tag,fault_label,efd_possible,outdoor_temperature__last_12h_mean_minus_prev_12h_mean,outdoor_temperature__last_6h_mean_minus_prev_6h_mean,outdoor_temperature__last_minus_first,p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean,p_net_meter_flow__last_1d_std_minus_prev_6d_std,p_net_return_temperature__last_1d_mean_minus_prev_6d_mean,p_return_gap__last_1d_mean_minus_prev_6d_mean,p_return_gap__last_minus_first,s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean,s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std,s_hc1_supply_temperature_error__last_minus_first,s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,sample_count,expected_sample_count,coverage_rate,coverage_eligible,overlap_disturbance_count,training_metadata_complete
m2_disturbance_0010_fault_pre_7d,disturbance,fault,fault,1,,,10.0,14,fault_pre_7d,2020-02-11 10:01:00,2020-02-18 10:01:00,,,,-1.7111111111111108,-0.08888888888888885,-0.8,-12.94722222222222,-1.98298611111111,-2422.4240262024978,-0.9849537037037024,-0.9980324074074076,-3.200000000000003,2.7201388888889113,-0.876258997640047,0.20000000000000284,3.096874999999997,1008,1008,1.0,True,0.0,
m2_disturbance_0011_fault_pre_7d,disturbance,fault,fault,1,,,11.0,35,fault_pre_7d,2020-01-28 15:27:00,2020-02-04 15:27:00,,,,-0.7333333333333325,1.8500000000000014,7.1,0.7111111111111086,0.9479166666666714,-29872.399877199205,1.0891203703703738,-0.1412037037037035,-1.2000000000000028,-0.49444444444444713,-1.1443044905971034,15.399999999999999,-0.05813997717763186,1008,1008,1.0,True,0.0,
m2_disturbance_0012_fault_pre_7d,disturbance,fault,fault,1,,,12.0,18,fault_pre_7d,2020-01-28 08:33:00,2020-02-04 08:33:00,,,,-0.08749999999999991,0.08055555555555571,-0.09999999999999998,-0.009722222222222854,0.25150462962962905,89594.69600329199,0.049768518518519045,0.20173611111111112,0.3999999999999986,-2.5062500000000085,2.1832497034546536,1.7999999999999972,-3.079551107816485,1008,1008,1.0,True,1.0,
m2_disturbance_0013_fault_pre_7d,disturbance,fault,fault,1,,,13.0,18,fault_pre_7d,2020-01-27 17:07:19,2020-02-03 17:07:19,,,,0.06250000000000011,0.025000000000000133,-0.20000000000000007,0.09166666666666856,0.4200231481481467,48022.12961756403,0.2719907407407405,0.1480324074074073,0.10000000000000142,-1.6770833333333286,1.0292160488100457,1.8000000000000043,-2.2327529588264525,1008,1008,1.0,True,0.0,
m2_disturbance_0014_fault_pre_7d,disturbance,fault,fault,1,,,14.0,59,fault_pre_7d,2020-01-17 14:46:00,2020-01-24 14:46:00,,,,-1.1319444444444446,0.3416666666666659,0.2999999999999998,5.420833333333341,-5.507060185185196,-37767.32749315706,-5.908564814814817,0.40150462962962963,-4.0,-1.35104166666666,-0.5136955144548105,11.600000000000009,-1.5405092592592666,1008,1008,1.0,True,0.0,
m2_disturbance_0015_fault_pre_7d,disturbance,fault,fault,1,,,15.0,30,fault_pre_7d,2020-01-17 08:34:00,2020-01-24 08:34:00,,,,,,,,,,,,,,,,,0,1008,0.0,False,2.0,
m2_disturbance_0016_fault_pre_7d,disturbance,fault,fault,1,,,16.0,25,fault_pre_7d,2020-01-15 15:10:00,2020-01-22 15:10:00,,,,1.522222222222223,1.5666666666666673,2.8000000000000007,1.2944444444444372,-3.5913194444444514,-87724.42562576069,-2.4525462962962976,-1.1387731481481482,-0.7000000000000028,-5.962962962962976,0.6420159503509755,-0.5999999999999943,-5.414004629629616,1008,1008,1.0,True,0.0,
m2_disturbance_0017_fault_pre_7d,disturbance,fault,fault,1,,,17.0,30,fault_pre_7d,2020-01-15 13:28:00,2020-01-22 13:28:00,,,,,,,,,,,,,,,,,0,1008,0.0,False,0.0,
m2_disturbance_0018_fault_pre_7d,disturbance,fault,fault,1,,,18.0,18,fault_pre_7d,2020-01-14 10:53:00,2020-01-21 10:53:00,,,,0.012499999999999956,0.05555555555555558,0.0,-0.1472222222222257,-2.1381944444444443,-43642.725883734005,-2.2083333333333357,0.07013888888888853,2.5,-0.05474537037035532,0.6089130782442775,2.9000000000000057,0.2680376028202147,1008,1008,1.0,True,0.0,
m2_disturbance_0019_fault_pre_7d,disturbance,fault,fault,1,,,19.0,61,fault_pre_7d,2020-01-14 10:04:00,2020-01-21 10:04:00,,,,0.03472222222222188,0.033333333333333215,0.0,-1.31111111111111,-0.5502314814814895,75601.89669810214,-0.6724537037037024,0.12222222222222257,3.5,0.3371527777777743,3.749840819658387,-20.200000000000003,-0.17696759259258954,1008,1008,1.0,True,0.0,
m2_disturbance_0020_fault_pre_7d,disturbance,fault,fault,1,,,20.0,26,fault_pre_7d,2020-01-13 11:26:00,2020-01-20 11:26:00,,,,-1.9722222222222223,0.00833333333333336,-9.3,-5.963888888888889,-2.726736111111123,2680.579183122638,-2.050925925925931,-0.6758101851851854,-1.7000000000000028,-2.9893518518518505,8.60805095272997,-71.4,2.9612268518518334,1008,1008,1.0,True,0.0,
m2_disturbance_0021_fault_pre_7d,disturbance,fault,fault,1,,,21.0,43,fault_pre_7d,2020-01-03 12:35:00,2020-01-10 12:35:00,,,,-1.1416666666666675,-0.011111111111110628,-1.3000000000000003,3.0458333333333343,7.965393518518525,6219.58795056965,11.651620370370374,-3.686226851851852,-7.700000000000003,-0.8627314814814895,-1.7604308597790403,8.300000000000011,-1.4287037037037038,1008,1008,1.0,True,0.0,
m2_disturbance_0022_fault_pre_7d,disturbance,fault,fault,1,,,22.0,30,fault_pre_7d,2019-12-27 22:45:00,2020-01-03 22:45:00,,,,,,,,,,,,,,,,,0,1008,0.0,False,0.0,
m2_disturbance_0023_fault_pre_7d,disturbance,fault,fault,1,,,23.0,30,fault_pre_7d,2019-12-13 20:01:00,2019-12-20 20:01:00,,,,,,,,,,,,,,,,,0,1008,0.0,False,0.0,
m2_disturbance_0024_fault_pre_7d,disturbance,fault,fault,1,,,24.0,15,fault_pre_7d,2019-12-12 08:14:00,2019-12-19 08:14:00,,,,-0.6402777777777784,0.25277777777777866,1.6,0.12777777777778,1.781365740740732,-34854.22487428118,1.8125,-0.03113425925925961,2.8999999999999986,1.6050925925925839,-3.0501215869001914,37.800000000000004,-0.03159722222221717,1008,1008,1.0,True,0.0,
m2_disturbance_0025_fault_pre_7d,disturbance,fault,fault,1,,,25.0,30,fault_pre_7d,2019-12-05 09:13:00,2019-12-12 09:13:00,,,,,,,,,,,,,,,,,0,1008,0.0,False,1.0,
m2_disturbance_0026_fault_pre_7d,disturbance,fault,fault,1,,,26.0,11,fault_pre_7d,2019-11-29 12:59:00,2019-12-06 12:59:00,,,,-0.48194444444444606,0.283333333333335,3.000000000000001,-0.06388888888889,1.193287037037038,-23800.775796120884,1.137731481481481,0.05555555555555558,0.0,4.470601851851853,-3.982740732804767,-0.30000000000001137,4.265625000000007,1008,1008,1.0,True,0.0,
m2_disturbance_0027_fault_pre_7d,disturbance,fault,fault,1,,,27.0,30,fault_pre_7d,2019-11-28 07:08:00,2019-12-05 07:08:00,,,,,,,,,,,,,,,,,0,1008,0.0,False,0.0,
m2_disturbance_0028_fault_pre_7d,disturbance,fault,fault,1,,,28.0,61,fault_pre_7d,2019-11-25 09:36:00,2019-12-02 09:36:00,,,,-0.0763888888888884,-0.07499999999999973,-0.10000000000000009,-0.6583333333333314,-0.1628546099290844,-7023.868657380946,-0.17115127175367917,0.013242971887550414,0.6999999999999957,2.4876773049645493,-0.7280271906718976,0.5,2.479107565011816,567,1008,0.5625,False,0.0,
m2_disturbance_0029_fault_pre_7d,disturbance,fault,fault,1,,,29.0,50,fault_pre_7d,2019-11-24 12:01:30,2019-12-01 12:01:30,,,,2.570833333333333,2.738888888888887,1.799999999999999,5.00694444444445,-6.831365740740729,-297.0501992936479,-2.4895833333333357,-4.341782407407408,-0.6000000000000014,3.001157407407419,1.885640631253053,1.9000000000000057,3.566720085470081,1008,1008,1.0,True,8.0,
m2_disturbance_0030_fault_pre_7d,disturbance,fault,fault,1,,,30.0,50,fault_pre_7d,2019-11-24 08:03:24,2019-12-01 08:03:24,,,,1.4333333333333345,1.447222222222222,-0.5,6.654166666666669,-6.648842592592587,6756.347471927002,-2.0625,-4.586342592592592,-0.20000000000000284,3.852199074074065,2.361691166003242,-1.999999999999993,3.985523504273509,1008,1008,1.0,True,7.0,
m2_disturbance_0031_fault_pre_7d,disturbance,fault,fault,1,,,31.0,22,fault_pre_7d,2019-11-22 16:56:44,2019-11-29 16:56:44,,,,,,,,,,,,,,,,,0,1008,0.0,False,1.0,
m2_disturbance_0032_fault_pre_7d,disturbance,fault,fault,1,,,32.0,43,fault_pre_7d,2019-11-22 10:51:00,2019-11-29 10:51:00,,,,-0.8638888888888885,0.06388888888888777,-6.3999999999999995,0.11805555555556424,0.8260416666666686,-25837.900224351033,0.038194444444442865,0.7878472222222221,2.8999999999999986,5.899074074074093,-2.3192045002430763,2.8000000000000043,6.0023148148148096,1008,1008,1.0,True,1.0,
m2_disturbance_0033_fault_pre_7d,disturbance,fault,fault,1,,,33.0,43,fault_pre_7d,2019-11-22 10:45:00,2019-11-29 10:45:00,,,,-0.9013888888888895,0.024999999999999467,-6.3,0.0013888888888970996,0.8348379629629648,-25831.997931177524,0.052083333333328596,0.7827546296296299,3.1000000000000014,5.895370370370358,-2.327691230977935,2.500000000000007,6.013194444444437,1008,1008,1.0,True,0.0,
m2_disturbance_0034_fault_pre_7d,disturbance,fault,fault,1,,,34.0,22,fault_pre_7d,2019-11-22 09:45:00,2019-11-29 09:45:00,,,,,,,,,,,,,,,,,0,1008,0.0,False,0.0,
m2_disturbance_0035_fault_pre_7d,disturbance,fault,fault,1,,,35.0,50,fault_pre_7d,2019-11-22 09:04:40,2019-11-29 09:04:40,,,,-1.2444444444444436,-0.08055555555555571,-6.1,-0.34722222222222143,3.2351851851851876,-234811.24672071173,5.077546296296298,-1.8423611111111111,4.599999999999994,-3.2752314814814767,-5.437327857036808,-3.999999999999993,-1.0278134818623172,1008,1008,1.0,True,5.0,
m2_disturbance_0036_fault_pre_7d,disturbance,fault,fault,1,,,36.0,50,fault_pre_7d,2019-11-21 16:08:08,2019-11-28 16:08:08,,,,0.5458333333333343,0.6194444444444427,-5.1,3.751388888888897,1.55416666666666,-16184.187742829032,2.450231481481481,-0.8960648148148143,-2.3999999999999986,-0.060995370370363844,-1.4920920204699462,-2.5,1.3848541702200308,1008,1008,1.0,True,4.0,
m2_disturbance_0037_fault_pre_7d,disturbance,fault,fault,1,,,37.0,50,fault_pre_7d,2019-11-21 12:29:55,2019-11-28 12:29:55,,,,-0.158333333333335,0.5166666666666666,-5.300000000000001,4.111111111111107,1.027199074074069,-6893.144767709193,2.149305555555557,-1.1221064814814818,2.799999999999997,0.6383101851852047,-1.3070089586688933,-2.6999999999999957,1.8589140484354019,1008,1008,1.0,True,3.0,
m2_disturbance_0038_fault_pre_7d,disturbance,fault,fault,1,,,38.0,50,fault_pre_7d,2019-11-21 10:39:05,2019-11-28 10:39:05,,,,-0.41250000000000053,0.3916666666666657,-5.4,3.9652777777777786,0.7819444444444343,-5299.4053623652435,2.1030092592592595,-1.3210648148148145,1.1000000000000014,1.1798611111111086,-1.2170207378239466,-7.105427357601002e-15,2.228221713603361,1008,1008,1.0,True,2.0,
m2_disturbance_0039_fault_pre_7d,disturbance,fault,fault,1,,,39.0,50,fault_pre_7d,2019-11-21 10:00:15,2019-11-28 10:00:15,,,,-0.4666666666666668,0.3666666666666698,-5.6000000000000005,3.9624999999999915,0.7930555555555543,-7750.2970388856775,2.126157407407412,-1.3331018518518514,2.700000000000003,1.30972222222222,-1.2566080796048382,-0.30000000000000426,2.379767321940669,1008,1008,1.0,True,1.0,
m2_disturbance_0040_fault_pre_7d,disturbance,fault,fault,1,,,40.0,50,fault_pre_7d,2019-11-21 08:58:05,2019-11-28 08:58:05,,,,-0.5680555555555546,0.25,-5.4,3.5861111111111157,0.6998842592592638,-6927.554016745387,2.100694444444443,-1.4008101851851849,-4.300000000000004,1.7113425925925867,-1.2399913969086844,-9.099999999999994,2.8387917386623727,1008,1008,1.0,True,0.0,
m2_disturbance_0041_fault_pre_7d,disturbance,fault,fault,1,,,41.0,11,fault_pre_7d,2019-11-19 09:57:00,2019-11-26 09:57:00,,,,-0.5861111111111104,-0.33333333333333215,-3.6000000000000005,-15.818055555555553,-13.05833333333333,126154.8678538305,-12.164351851851848,-0.8939814814814815,0.6999999999999957,-25.521759259259255,14.38532055241763,-47.8,6.70868055555556,1008,1008,1.0,True,0.0,
m2_disturbance_0042_fault_pre_7d,disturbance,fault,fault,1,,,42.0,57,fault_pre_7d,2019-11-14 10:35:00,2019-11-21 10:35:00,,,,1.0652777777777764,0.10555555555555429,3.1000000000000014,-2.934722222222227,-2.39618055555556,53944.63113301131,-2.1458333333333357,-0.2503472222222225,-2.1000000000000014,-3.155902777777783,-0.3967873251617098,-6.100000000000001,-3.4069444444444485,1008,1008,1.0,True,0.0,
m2_disturbance_0043_fault_pre_7d,disturbance,fault,fault,1,,,43.0,50,fault_pre_7d,2019-11-12 07:15:38,2019-11-19 07:15:38,,,,-0.6375000000000011,-0.9972222222222218,0.40000000000000036,2.6513888888888886,-2.193055555555553,-27999.38447175757,2.8125,-5.005555555555555,-1.0,1.0924768518518562,0.7549413663692581,2.1999999999999957,4.722569444444446,1008,1008,1.0,True,5.0,
m2_disturbance_0044_fault_pre_7d,disturbance,fault,fault,1,,,44.0,50,fault_pre_7d,2019-11-12 07:01:41,2019-11-19 07:01:41,,,,-0.6041666666666679,-0.9861111111111107,0.3000000000000007,2.3972222222222186,-2.1796296296296376,-28175.038321024564,2.8125,-4.99212962962963,6.399999999999999,1.0934027777777757,0.751939591556118,-6.100000000000001,4.701504629629625,1008,1008,1.0,True,4.0,
m2_disturbance_0045_fault_pre_7d,disturbance,fault,fault,1,,,45.0,50,fault_pre_7d,2019-11-11 08:22:30,2019-11-18 08:22:30,,,,0.6125000000000007,0.11944444444444535,1.299999999999999,1.1569444444444485,0.12673611111110716,-46523.71657320464,4.275462962962969,-4.148726851851851,-10.399999999999999,-1.589699074074069,0.011018399605169371,-8.399999999999999,3.5802083333333314,1008,1008,1.0,True,2.0,
m2_disturbance_0046_fault_pre_7d,disturbance,fault,fault,1,,,46.0,50,fault_pre_7d,2019-11-11 08:19:33,2019-11-18 08:19:33,,,,0.6166666666666671,0.11944444444444535,1.299999999999999,1.13333333333334,0.12708333333333854,-42643.02961812282,4.288194444444443,-4.161111111111112,-7.0,-1.4663194444444443,0.05294875130519827,-11.999999999999993,3.788310185185182,1008,1008,1.0,True,1.0,
m2_disturbance_0047_fault_pre_7d,disturbance,fault,fault,1,,,47.0,50,fault_pre_7d,2019-11-11 06:50:40,2019-11-18 06:50:40,,,,0.6791666666666671,0.18333333333333535,1.3000000000000007,1.24861111111111,-0.08865740740739625,-27444.821797724522,3.6111111111111143,-3.6997685185185185,1.2000000000000028,-1.33229166666667,0.19472813123677835,15.5,4.111689814814817,1008,1008,1.0,True,0.0,
m2_disturbance_0048_fault_pre_7d,disturbance,fault,fault,1,,,48.0,53,fault_pre_7d,2019-11-08 09:50:00,2019-11-15 09:50:00,,,,-0.9611111111111121,-0.33611111111111125,-6.1,2.9652777777777786,-3.0734953703703596,-21983.36872609739,-2.9293981481481524,-0.14409722222222188,-0.8999999999999986,0.02789351851852473,-0.20625209091900865,0.7000000000000028,0.19062499999999716,1008,1008,1.0,True,0.0,
m2_disturbance_0049_fault_pre_7d,disturbance,fault,fault,1,,,49.0,26,fault_pre_7d,2019-11-08 09:00:00,2019-11-15 09:00:00,,,,-0.7277777777777779,-0.44166666666666643,-5.8999999999999995,-0.048611111111121375,0.5582175925925839,12986.821507459244,0.6840277777777786,-0.12581018518518555,-1.5,1.7534722222222001,0.4059737779438839,-6.200000000000003,2.1006944444444358,1008,1008,1.0,True,0.0,
m2_disturbance_0050_fault_pre_7d,disturbance,fault,fault,1,,,50.0,28,fault_pre_7d,2019-11-04 09:13:00,2019-11-11 09:13:00,,,,-3.7694444444444457,0.40277777777777946,-3.6999999999999993,-4.3722222222222165,0.47083333333333144,129731.98868779007,0.8958333333333357,-0.42500000000000093,-0.9000000000000021,2.5402777777777814,7.841549941076385,-29.900000000000002,8.790277777777774,1008,1008,1.0,True,0.0,
m2_disturbance_0051_fault_pre_7d,disturbance,fault,fault,1,,,51.0,57,fault_pre_7d,2019-10-28 13:15:00,2019-11-04 13:15:00,,,,0.154166666666665,3.06111111111111,0.0,0.3555555555555543,0.8745370370370367,-65046.69891416124,1.0844907407407405,-0.20995370370370292,-6.299999999999997,0.691898148148141,-1.865942107387684,-1.0,1.3216435185185205,1008,1008,1.0,True,0.0,
m2_disturbance_0052_fault_pre_7d,disturbance,fault,fault,1,,,52.0,15,fault_pre_7d,2019-10-11 11:53:00,2019-10-18 11:53:00,,,,-2.0263888888888903,0.7583333333333329,-0.20000000000000107,3.261111111111113,4.687847222222231,33037.688755238894,4.729166666666671,-0.041319444444444464,-0.3999999999999986,4.777430555555561,-1.9491585931762971,2.6999999999999957,5.193634259259255,1008,1008,1.0,True,0.0,
m2_disturbance_0053_fault_pre_7d,disturbance,fault,fault,1,,,53.0,10,fault_pre_7d,2019-10-10 10:50:00,2019-10-17 10:50:00,,,,-0.41388888888888786,-1.0138888888888928,0.3999999999999986,0.5833333333333286,7.444907407407406,222458.75146538834,6.399305555555557,1.0456018518518515,6.900000000000006,-0.7578703703703695,0.07262175455739395,-0.09999999999999432,-0.9824074074074076,1008,1008,1.0,True,2.0,
m2_disturbance_0054_fault_pre_7d,disturbance,fault,fault,1,,,54.0,10,fault_pre_7d,2019-10-07 11:32:00,2019-10-14 11:32:00,,,,0.013888888888885731,0.008333333333329307,-0.1999999999999993,4.012500000000003,-0.34849537037035816,-482093.4729683267,-0.7152777777777786,0.366782407407408,1.1000000000000014,-0.10636574074072769,-0.5459151627535992,-0.5,0.0,1008,1008,1.0,True,0.0,
m2_disturbance_0055_fault_pre_7d,disturbance,fault,fault,1,,,55.0,39,fault_pre_7d,2019-10-06 15:15:00,2019-10-13 15:15:00,,,,-0.1374999999999993,1.6250000000000018,-0.5999999999999996,-0.018055555555555713,-0.1027777777777743,41061.00930843211,0.08449074074074048,-0.18726851851851845,-0.5,0.6287037037036924,0.43651256652020853,-0.30000000000000426,0.6663194444444542,1008,1008,1.0,True,0.0,
m2_disturbance_0056_fault_pre_7d,disturbance,fault,fault,1,,,56.0,57,fault_pre_7d,2019-10-02 09:28:00,2019-10-09 09:28:00,,,,-1.3666666666666654,-1.25,-5.200000000000001,-0.5375000000000014,0.16076388888888005,3902.0132652912,-2.2916666666666643,2.452430555555557,9.100000000000001,0.8693287037037081,-0.581035604967099,1.3000000000000043,0.3527777777777743,1008,1008,1.0,True,0.0,
m2_disturbance_0057_fault_pre_7d,disturbance,fault,fault,1,,,57.0,39,fault_pre_7d,2019-09-26 12:17:00,2019-10-03 12:17:00,,,,-0.09305555555555856,0.5027777777777818,0.10000000000000142,0.06250000000001421,-0.050925925925930926,-1548.9708060875128,-0.4259259259259309,0.3749999999999999,-0.6000000000000014,-0.13344907407407192,-0.1432970899350483,0.30000000000000426,-0.1642361111111228,1008,1008,1.0,True,0.0,
m2_disturbance_0058_fault_pre_7d,disturbance,fault,fault,1,,,58.0,30,fault_pre_7d,2019-09-16 08:43:00,2019-09-23 08:43:00,,,,,,,,,,,,,,,,,0,1008,0.0,False,1.0,
m2_disturbance_0059_fault_pre_7d,disturbance,fault,fault,1,,,59.0,30,fault_pre_7d,2019-09-11 09:42:00,2019-09-18 09:42:00,,,,,,,,,,,,,,,,,0,1008,0.0,False,0.0,
m2_disturbance_0060_fault_pre_7d,disturbance,fault,fault,1,,,60.0,10,fault_pre_7d,2019-08-19 13:26:00,2019-08-26 13:26:00,,,,-0.39305555555555927,0.008333333333336412,-0.10000000000000142,0.3166666666666771,-0.12071759259258386,16093.407981093274,0.15509259259259522,-0.2758101851851849,2.5999999999999943,0.8908564814814781,-0.2191870822576356,1.4000000000000057,1.1025462962962962,1008,1008,1.0,True,0.0,
m2_disturbance_0061_fault_pre_7d,disturbance,fault,fault,1,,,61.0,52,fault_pre_7d,2019-02-25 11:54:00,2019-03-04 11:54:00,,,,-3.2375,3.766666666666667,-2.5,-0.00694444444443576,0.9844907407407462,-4875.160847243853,0.3854166666666643,0.5990740740740748,-1.0,2.1415509259259196,-1.2801571739430535,-1.000000000000007,1.9565972222222285,1008,1008,1.0,True,2.0,
m2_disturbance_0062_fault_pre_7d,disturbance,fault,fault,1,,,62.0,52,fault_pre_7d,2019-02-25 11:41:23,2019-03-04 11:41:23,,,,-3.4555555555555553,3.6611111111111114,-2.5,0.07361111111111995,0.9541666666666728,-3836.316650193534,0.3854166666666643,0.5687500000000005,-1.0,2.1239583333333414,-1.262796897697431,-1.000000000000007,1.9579861111111043,1008,1008,1.0,True,1.0,
m2_disturbance_0063_fault_pre_7d,disturbance,fault,fault,1,,,63.0,52,fault_pre_7d,2019-02-13 09:16:00,2019-02-20 09:16:00,,,,-0.634722222222222,1.5472222222222234,4.6,-0.6736111111111072,1.4708333333333456,-142898.97321144832,1.106481481481481,0.36435185185185226,0.19999999999999574,1.0873842592592453,-2.214320772955773,0.9000000000000057,-0.3062500000000057,1008,1008,1.0,True,0.0,
m2_disturbance_0064_fault_pre_7d,disturbance,fault,fault,1,,,64.0,20,fault_pre_7d,2019-01-07 08:38:00,2019-01-14 08:38:00,,,,-1.6347222222222215,-0.7694444444444448,-11.7,2.3569444444444514,0.9151620370370424,-20230.173435856006,-0.6003472222222186,1.5155092592592592,9.199999999999996,-1.625115740740739,1.1526664960567778,-27.0,11.761111111111106,1008,1008,1.0,True,0.0,
m2_disturbance_0065_fault_pre_7d,disturbance,fault,fault,1,,,65.0,16,fault_pre_7d,2018-12-27 07:20:07,2019-01-03 07:20:07,,,,1.5152777777777784,0.0,-1.3000000000000007,-0.9277777777777914,-5.237731481481482,-880891.0793396677,-4.151273148148157,-1.0864583333333329,-1.20000000000001,-4.901388888888889,-2.1885564587550594,-66.60000000000001,42.370138888888896,1008,1008,1.0,True,0.0,
m2_disturbance_0066_fault_pre_7d,disturbance,fault,fault,1,,,66.0,19,fault_pre_7d,2018-12-21 09:01:00,2018-12-28 09:01:00,,,,-3.3875,-1.1666666666666667,-2.7,-4.377777777777773,0.0089120370370388,-77048.49702409783,0.10300925925925952,-0.09409722222222161,6.5,4.94629629629631,-0.3191930006386059,3.3999999999999915,4.864699074074082,1008,1008,1.0,True,0.0,
m2_disturbance_0067_fault_pre_7d,disturbance,fault,fault,1,,,67.0,21,fault_pre_7d,2018-11-26 14:25:00,2018-12-03 14:25:00,,,,-0.09166666666666679,-0.25277777777777777,-8.1,0.8083333333333371,0.5833333333333357,-553.4955191042973,-0.7349537037037024,1.318287037037038,5.600000000000001,1.1090277777777828,-1.1985034448120713,0.20000000000000284,0.9611111111111157,1008,1008,1.0,True,0.0,
m2_disturbance_0068_fault_pre_7d,disturbance,fault,fault,1,,,68.0,16,fault_pre_7d,2018-05-12 10:57:00,2018-05-19 10:57:00,,,,-6.518055555555556,2.780555555555557,8.200000000000003,-0.21250000000000568,0.47071759259257107,-231943.1353851916,0.09432870370370239,0.3763888888888889,-4.0,-0.7689814814814611,-0.23693327595318103,-4.0,0.0,1008,1008,1.0,True,0.0,
m2_disturbance_0069_fault_pre_7d,disturbance,fault,fault,1,,,69.0,52,fault_pre_7d,2018-02-15 08:26:00,2018-02-22 08:26:00,,,,-3.1708333333333334,-1.327777777777778,5.5,0.5513888888888943,0.28252314814815094,-115908.61630123493,0.4016203703703667,-0.11909722222222285,-2.299999999999997,1.4240740740740776,0.3779621514850384,3.299999999999983,1.4451388888888914,1008,1008,1.0,True,0.0,
m2_disturbance_0070_fault_pre_7d,disturbance,fault,fault,1,,,70.0,20,fault_pre_7d,2017-12-14 14:06:00,2017-12-21 14:06:00,,,,1.3625000000000007,4.763888888888889,-5.4,0.50972222222223,-0.17662037037037237,-153190.1949281952,0.08518518518518903,-0.26180555555555585,-1.6000000000000014,-0.11192129629630188,-0.28501274881628325,-1.1000000000000085,2.8386574074074247,1008,1008,1.0,True,0.0,
m2_disturbance_0071_fault_pre_7d,disturbance,fault,fault,1,,,71.0,10,fault_pre_7d,2017-12-11 19:40:00,2017-12-18 19:40:00,,,,-1.25,-0.03888888888888076,-0.6999999999999993,2.49722222222222,1.0145833333333414,1423922.6254624426,0.6412037037037095,0.3733796296296297,-0.20000000000000284,-0.28738425925926947,0.6120129989046332,-1.1999999999999886,-0.41956018518519045,1008,1008,1.0,True,0.0,
m2_disturbance_0072_fault_pre_7d,disturbance,fault,fault,1,,,72.0,16,fault_pre_7d,2017-05-09 21:55:13,2017-05-16 21:55:13,,,,7.833333333333329,-3.5777777777777757,8.8,0.03472222222222854,0.7031249999999858,-190149.54577896674,0.7371527777777658,-0.0340277777777781,-0.3999999999999986,-0.8943287037037067,0.054743148468206604,-2.200000000000003,-0.04861111111111427,1008,1008,1.0,True,0.0,
m2_disturbance_0073_fault_pre_7d,disturbance,fault,fault,1,,,73.0,4,fault_pre_7d,2017-04-01 09:53:00,2017-04-08 09:53:00,,,,-3.070833333333333,1.4499999999999997,-8.399999999999999,-1.4569444444444457,-0.5863211342860808,-38395.968129572255,-0.7895744817818979,0.20325334749581536,-3.5,3.131209765675308,-0.45482758769167564,0.10000000000000853,3.7211680829149003,1007,1008,0.9990079365079365,True,2.0,
m2_disturbance_0074_fault_pre_7d,disturbance,fault,fault,1,,,74.0,4,fault_pre_7d,2017-03-31 09:03:00,2017-04-07 09:03:00,,,,-4.761111111111111,-1.4666666666666663,-9.700000000000001,1.2958333333333414,0.6061342592592567,36833.00677049055,0.5578703703703738,0.048263888888888884,-5.299999999999997,5.548958333333331,0.644963896941201,-3.799999999999997,5.630439814814821,1008,1008,1.0,True,0.0,
m2_disturbance_0075_fault_pre_7d,disturbance,fault,fault,1,,,75.0,52,fault_pre_7d,2017-03-07 14:21:00,2017-03-14 14:21:00,,,,0.5916666666666668,8.380555555555555,-1.2000000000000002,0.023611111111108585,0.010300925925925242,-19089.956200075336,0.25231481481481666,-0.24201388888888853,-1.8000000000000043,-0.11712962962963047,-0.04574378785725575,3.700000000000003,0.07060185185186185,1008,1008,1.0,True,1.0,
m2_disturbance_0076_fault_pre_7d,disturbance,fault,fault,1,,,76.0,4,fault_pre_7d,2017-03-05 09:11:00,2017-03-12 09:11:00,,,,-4.083333333333332,0.024999999999999967,-0.8000000000000003,-0.04305555555555429,-1.0291666666666686,4360.977767693519,-1.15625,0.12708333333333321,-1.3000000000000043,-0.27754629629629335,-1.396676082166822,2.8999999999999915,-0.40115740740741046,1008,1008,1.0,True,1.0,
m2_disturbance_0077_fault_pre_7d,disturbance,fault,fault,1,,,77.0,20,fault_pre_7d,2017-01-04 09:00:00,2017-01-11 09:00:00,,,,-3.4236111111111107,-1.5805555555555557,-3.9,-1.9791666666666572,7.820023148148152,194924.93144210422,5.085069444444443,2.734953703703704,-0.9000000000000057,12.326504629629618,-1.1202988651714882,-1.7000000000000028,12.065624999999983,1008,1008,1.0,True,1.0,
m2_disturbance_0078_fault_pre_7d,disturbance,fault,fault,1,,,78.0,4,fault_pre_7d,2016-12-09 08:39:00,2016-12-16 08:39:00,,,,-0.6388888888888888,-0.32222222222222197,1.6,-3.823611111111113,-0.05393518518518192,7381.729339616897,0.21643518518518334,-0.2703703703703697,0.20000000000000284,-0.9251157407407362,-0.5400883115467896,2.200000000000003,-1.0450231481481467,1008,1008,1.0,True,0.0,
