source_id,final_class,event_type_binary,source_event_id,disturbance_row_id,substation_id,window_policy,window_start,window_end,coverage_rate,overlap_disturbance_count,hard_normal_tag,dataset,feature_set,feature_count,model,fold,y_true,probability_event,train_extra_rows_used,prediction_t0_4,prediction_t0_5,prediction_t0_6,prediction,error_type,threshold,balanced_accuracy,recall_event,normal_fpr
disturbance_0042,task,task,,42.0,9,task_pre_7d,2020-02-18 14:11:43,2020-02-25 14:11:43,1.0,1,,reference_pre_event_all,expanded154,154,logistic_balanced,5,1,0.001002436036088125,0,0,0,0,0,FN,0.5,0.612133072407045,0.7671232876712328,0.5428571428571428
disturbance_0103,task,task,,103.0,19,task_pre_7d,2019-11-29 10:34:43,2019-12-06 10:34:43,1.0,1,,reference_pre_event_all,expanded154,154,logistic_balanced,5,1,0.1310096063887817,0,0,0,0,0,FN,0.5,0.612133072407045,0.7671232876712328,0.5428571428571428
disturbance_0104,task,task,,104.0,19,task_pre_7d,2019-12-08 20:50:08,2019-12-15 20:50:08,1.0,0,,reference_pre_event_all,expanded154,154,logistic_balanced,5,1,0.15331964580671728,0,0,0,0,0,FN,0.5,0.612133072407045,0.7671232876712328,0.5428571428571428
disturbance_0150,task,task,,150.0,28,task_pre_7d,2020-01-07 06:47:32,2020-01-14 06:47:32,1.0,1,,reference_pre_event_all,expanded154,154,logistic_balanced,5,1,0.21643914448443427,0,0,0,0,0,FN,0.5,0.612133072407045,0.7671232876712328,0.5428571428571428
disturbance_0151,task,task,,151.0,28,task_pre_7d,2020-05-31 19:13:29,2020-06-07 19:13:29,1.0,0,,reference_pre_event_all,expanded154,154,logistic_balanced,5,1,0.010002412767989462,0,0,0,0,0,FN,0.5,0.612133072407045,0.7671232876712328,0.5428571428571428
disturbance_0157,task,task,,157.0,30,task_pre_7d,2019-12-30 01:20:43,2020-01-06 01:20:43,1.0,1,,reference_pre_event_all,expanded154,154,logistic_balanced,5,1,6.715286788495554e-07,0,0,0,0,0,FN,0.5,0.612133072407045,0.7671232876712328,0.5428571428571428
disturbance_0159,task,task,,159.0,30,task_pre_7d,2020-03-15 18:45:31,2020-03-22 18:45:31,1.0,1,,reference_pre_event_all,expanded154,154,logistic_balanced,5,1,0.030817765582729657,0,0,0,0,0,FN,0.5,0.612133072407045,0.7671232876712328,0.5428571428571428
disturbance_0163,task,task,,163.0,32,task_pre_7d,2020-03-24 09:48:23,2020-03-31 09:48:23,1.0,1,,reference_pre_event_all,expanded154,154,logistic_balanced,5,1,0.38981409748700596,0,0,0,0,0,FN,0.5,0.612133072407045,0.7671232876712328,0.5428571428571428
disturbance_0015,activity,activity,,15.0,5,activity_pre_7d,2017-03-27 00:00:00,2017-04-03 00:00:00,0.9950396825396826,0,,reference_pre_event_all,expanded154,154,logistic_balanced,1,1,0.0034313368356580307,0,0,0,0,0,FN,0.6,0.6201565557729941,0.726027397260274,0.4857142857142857
disturbance_0116,fault,fault,52.0,116.0,21,fault_pre_7d,2016-12-05 15:55:00,2016-12-12 15:55:00,1.0,1,,reference_pre_event_all,expanded154,154,logistic_balanced,1,1,0.4191777709337353,0,1,0,0,0,FN,0.6,0.6201565557729941,0.726027397260274,0.4857142857142857
disturbance_0125,fault,fault,32.0,125.0,21,fault_pre_7d,2019-10-12 10:38:00,2019-10-19 10:38:00,1.0,0,,reference_pre_event_all,expanded154,154,logistic_balanced,1,1,0.34601151617088144,0,0,0,0,0,FN,0.6,0.6201565557729941,0.726027397260274,0.4857142857142857
normal_0019,normal,normal,19.0,,8,normal_event_7d,2018-02-01 00:00:00,2018-02-08 00:00:00,1.0,0,review_required_normal,reference_pre_event_all,expanded154,154,logistic_balanced,1,0,0.9254271328249934,0,1,1,1,1,FP,0.6,0.6201565557729941,0.726027397260274,0.4857142857142857
normal_0039,normal,normal,39.0,,15,normal_event_7d,2018-09-30 00:00:00,2018-10-07 00:00:00,1.0,0,,reference_pre_event_all,expanded154,154,logistic_balanced,1,0,0.9413914256741088,0,1,1,1,1,FP,0.6,0.6201565557729941,0.726027397260274,0.4857142857142857
normal_0056,normal,normal,56.0,,2,normal_event_7d,2018-11-29 00:00:00,2018-12-06 00:00:00,1.0,0,,reference_pre_event_all,expanded154,154,logistic_balanced,1,0,0.884851134703901,0,1,1,1,1,FP,0.6,0.6201565557729941,0.726027397260274,0.4857142857142857
disturbance_0039,task,task,,39.0,8,task_pre_7d,2018-04-23 05:45:07,2018-04-30 05:45:07,1.0,1,,reference_pre_event_all,expanded154,154,logistic_balanced,1,1,0.0006561647701886861,0,0,0,0,0,FN,0.6,0.6201565557729941,0.726027397260274,0.4857142857142857
disturbance_0122,task,task,,122.0,21,task_pre_7d,2019-01-14 20:10:43,2019-01-21 20:10:43,1.0,1,,reference_pre_event_all,expanded154,154,logistic_balanced,1,1,0.383916567210228,0,0,0,0,0,FN,0.6,0.6201565557729941,0.726027397260274,0.4857142857142857
disturbance_0126,task,task,,126.0,21,task_pre_7d,2019-10-16 07:40:23,2019-10-23 07:40:23,1.0,1,,reference_pre_event_all,expanded154,154,logistic_balanced,1,1,0.11164179075445482,0,0,0,0,0,FN,0.6,0.6201565557729941,0.726027397260274,0.4857142857142857
disturbance_0004,activity,activity,,4.0,3,activity_pre_7d,2016-02-22 00:00:00,2016-02-29 00:00:00,1.0,0,,reference_pre_event_all,expanded154,154,logistic_balanced,2,1,0.20821214472835295,0,0,0,0,0,FN,0.6,0.6201565557729941,0.726027397260274,0.4857142857142857
disturbance_0024,activity,activity,,24.0,7,activity_pre_7d,2015-09-28 00:00:00,2015-10-05 00:00:00,1.0,0,,reference_pre_event_all,expanded154,154,logistic_balanced,2,1,0.4037969408804495,0,1,0,0,0,FN,0.6,0.6201565557729941,0.726027397260274,0.4857142857142857
disturbance_0128,activity,activity,,128.0,23,activity_pre_7d,2017-01-17 00:00:00,2017-01-24 00:00:00,1.0,0,,reference_pre_event_all,expanded154,154,logistic_balanced,2,1,0.003681707493273228,0,0,0,0,0,FN,0.6,0.6201565557729941,0.726027397260274,0.4857142857142857
disturbance_0006,fault,fault,,6.0,3,fault_pre_7d,2016-11-08 22:50:00,2016-11-15 22:50:00,1.0,0,,reference_pre_event_all,expanded154,154,logistic_balanced,2,1,0.015390652585170101,0,0,0,0,0,FN,0.6,0.6201565557729941,0.726027397260274,0.4857142857142857
disturbance_0021,fault,fault,63.0,21.0,7,fault_pre_7d,2015-03-19 07:15:00,2015-03-26 07:15:00,1.0,0,,reference_pre_event_all,expanded154,154,logistic_balanced,2,1,0.5938190505117276,0,1,1,0,0,FN,0.6,0.6201565557729941,0.726027397260274,0.4857142857142857
disturbance_0022,fault,fault,36.0,22.0,7,fault_pre_7d,2015-03-26 20:05:00,2015-04-02 20:05:00,1.0,0,,reference_pre_event_all,expanded154,154,logistic_balanced,2,1,0.48004011564211335,0,1,0,0,0,FN,0.6,0.6201565557729941,0.726027397260274,0.4857142857142857
normal_0016,normal,normal,16.0,,17,normal_event_7d,2017-10-15 00:00:00,2017-10-22 00:00:00,1.0,0,,reference_pre_event_all,expanded154,154,logistic_balanced,2,0,0.969437369827545,0,1,1,1,1,FP,0.6,0.6201565557729941,0.726027397260274,0.4857142857142857
normal_0021,normal,normal,21.0,,1,normal_event_7d,2019-12-01 00:00:00,2019-12-08 00:00:00,1.0,0,,reference_pre_event_all,expanded154,154,logistic_balanced,2,0,0.6964582707488872,0,1,1,1,1,FP,0.6,0.6201565557729941,0.726027397260274,0.4857142857142857
normal_0028,normal,normal,28.0,,7,normal_event_7d,2019-01-01 10:29:00,2019-01-08 10:29:00,1.0,0,,reference_pre_event_all,expanded154,154,logistic_balanced,2,0,0.7108411203689928,0,1,1,1,1,FP,0.6,0.6201565557729941,0.726027397260274,0.4857142857142857
normal_0033,normal,normal,33.0,,3,normal_event_7d,2019-01-11 00:00:00,2019-01-18 00:00:00,1.0,0,,reference_pre_event_all,expanded154,154,logistic_balanced,2,0,0.8616767141994595,0,1,1,1,1,FP,0.6,0.6201565557729941,0.726027397260274,0.4857142857142857
normal_0050,normal,normal,50.0,,17,normal_event_7d,2016-11-09 00:00:00,2016-11-16 00:00:00,1.0,0,,reference_pre_event_all,expanded154,154,logistic_balanced,2,0,0.8867629798521857,0,1,1,1,1,FP,0.6,0.6201565557729941,0.726027397260274,0.4857142857142857
disturbance_0034,task,task,,34.0,7,task_pre_7d,2019-01-03 06:13:18,2019-01-10 06:13:18,1.0,0,,reference_pre_event_all,expanded154,154,logistic_balanced,2,1,0.5407717646611833,0,1,1,0,0,FN,0.6,0.6201565557729941,0.726027397260274,0.4857142857142857
disturbance_0009,activity,activity,,9.0,4,activity_pre_7d,2016-07-25 00:00:00,2016-08-01 00:00:00,1.0,0,,reference_pre_event_all,expanded154,154,logistic_balanced,3,1,0.5870942870115546,0,1,1,0,0,FN,0.6,0.6201565557729941,0.726027397260274,0.4857142857142857
disturbance_0011,activity,activity,,11.0,4,activity_pre_7d,2017-02-03 00:00:00,2017-02-10 00:00:00,1.0,0,,reference_pre_event_all,expanded154,154,logistic_balanced,3,1,0.05474294415705176,0,0,0,0,0,FN,0.6,0.6201565557729941,0.726027397260274,0.4857142857142857
disturbance_0131,activity,activity,,131.0,24,activity_pre_7d,2016-03-29 00:00:00,2016-04-05 00:00:00,0.9950396825396826,0,,reference_pre_event_all,expanded154,154,logistic_balanced,3,1,0.5567994352420063,0,1,1,0,0,FN,0.6,0.6201565557729941,0.726027397260274,0.4857142857142857
disturbance_0010,fault,fault,11.0,10.0,4,fault_pre_7d,2016-11-11 15:13:00,2016-11-18 15:13:00,1.0,0,,reference_pre_event_all,expanded154,154,logistic_balanced,3,1,0.0010620635975641117,0,0,0,0,0,FN,0.6,0.6201565557729941,0.726027397260274,0.4857142857142857
disturbance_0130,fault,fault,13.0,130.0,24,fault_pre_7d,2016-01-05 12:39:00,2016-01-12 12:39:00,1.0,0,,reference_pre_event_all,expanded154,154,logistic_balanced,3,1,0.13364064156460254,0,0,0,0,0,FN,0.6,0.6201565557729941,0.726027397260274,0.4857142857142857
disturbance_0136,fault,fault,,136.0,24,fault_pre_7d,2016-11-11 07:26:00,2016-11-18 07:26:00,1.0,0,,reference_pre_event_all,expanded154,154,logistic_balanced,3,1,0.3967232926005984,0,0,0,0,0,FN,0.6,0.6201565557729941,0.726027397260274,0.4857142857142857
normal_0027,normal,normal,27.0,,12,normal_event_7d,2015-06-24 13:34:00,2015-07-01 13:34:00,1.0,0,,reference_pre_event_all,expanded154,154,logistic_balanced,3,0,0.9792456414043959,0,1,1,1,1,FP,0.6,0.6201565557729941,0.726027397260274,0.4857142857142857
normal_0043,normal,normal,43.0,,25,normal_event_7d,2020-04-05 00:00:00,2020-04-12 00:00:00,1.0,0,,reference_pre_event_all,expanded154,154,logistic_balanced,3,0,0.6547623186069169,0,1,1,1,1,FP,0.6,0.6201565557729941,0.726027397260274,0.4857142857142857
normal_0046,normal,normal,46.0,,4,normal_event_7d,2018-06-19 00:00:00,2018-06-26 00:00:00,1.0,0,,reference_pre_event_all,expanded154,154,logistic_balanced,3,0,0.9567026574272455,0,1,1,1,1,FP,0.6,0.6201565557729941,0.726027397260274,0.4857142857142857
normal_0061,normal,normal,61.0,,14,normal_event_7d,2019-12-05 00:00:00,2019-12-12 00:00:00,1.0,0,,reference_pre_event_all,expanded154,154,logistic_balanced,3,0,0.9646003642309608,0,1,1,1,1,FP,0.6,0.6201565557729941,0.726027397260274,0.4857142857142857
normal_0068,normal,normal,68.0,,13,normal_event_7d,2019-12-20 00:00:00,2019-12-27 00:00:00,1.0,0,review_required_normal,reference_pre_event_all,expanded154,154,logistic_balanced,3,0,0.9977528057729762,0,1,1,1,1,FP,0.6,0.6201565557729941,0.726027397260274,0.4857142857142857
disturbance_0107,activity,activity,,107.0,20,activity_pre_7d,2016-08-02 00:00:00,2016-08-09 00:00:00,1.0,0,,reference_pre_event_all,expanded154,154,logistic_balanced,4,1,0.003980747367713895,0,0,0,0,0,FN,0.6,0.6201565557729941,0.726027397260274,0.4857142857142857
disturbance_0018,fault,fault,64.0,18.0,6,fault_pre_7d,2019-04-09 09:41:00,2019-04-16 09:41:00,1.0,0,,reference_pre_event_all,expanded154,154,logistic_balanced,4,1,0.23222870250032085,0,0,0,0,0,FN,0.6,0.6201565557729941,0.726027397260274,0.4857142857142857
disturbance_0055,fault,fault,65.0,55.0,11,fault_pre_7d,2019-01-07 11:58:00,2019-01-14 11:58:00,1.0,0,,reference_pre_event_all,expanded154,154,logistic_balanced,4,1,0.04671795972692823,0,0,0,0,0,FN,0.6,0.6201565557729941,0.726027397260274,0.4857142857142857
disturbance_0108,fault,fault,34.0,108.0,20,fault_pre_7d,2017-05-31 07:34:00,2017-06-07 07:34:00,1.0,0,,reference_pre_event_all,expanded154,154,logistic_balanced,4,1,0.09673479668585903,0,0,0,0,0,FN,0.6,0.6201565557729941,0.726027397260274,0.4857142857142857
disturbance_0109,fault,fault,,109.0,20,fault_pre_7d,2019-02-12 10:40:00,2019-02-19 10:40:00,1.0,0,,reference_pre_event_all,expanded154,154,logistic_balanced,4,1,0.5912690060985439,0,1,1,0,0,FN,0.6,0.6201565557729941,0.726027397260274,0.4857142857142857
normal_0008,normal,normal,8.0,,6,normal_event_7d,2020-06-02 00:00:00,2020-06-09 00:00:00,1.0,0,,reference_pre_event_all,expanded154,154,logistic_balanced,4,0,0.8562411674942413,0,1,1,1,1,FP,0.6,0.6201565557729941,0.726027397260274,0.4857142857142857
normal_0048,normal,normal,48.0,,11,normal_event_7d,2016-09-30 00:00:00,2016-10-07 00:00:00,1.0,0,hard_normal_metadata,reference_pre_event_all,expanded154,154,logistic_balanced,4,0,0.9893068021004776,0,1,1,1,1,FP,0.6,0.6201565557729941,0.726027397260274,0.4857142857142857
disturbance_0019,task,task,,19.0,6,task_pre_7d,2019-04-10 06:49:46,2019-04-17 06:49:46,1.0,1,,reference_pre_event_all,expanded154,154,logistic_balanced,4,1,0.4463421296581979,0,1,0,0,0,FN,0.6,0.6201565557729941,0.726027397260274,0.4857142857142857
disturbance_0056,task,task,,56.0,11,task_pre_7d,2019-01-07 16:29:40,2019-01-14 16:29:40,1.0,1,,reference_pre_event_all,expanded154,154,logistic_balanced,4,1,0.35923630077848895,0,0,0,0,0,FN,0.6,0.6201565557729941,0.726027397260274,0.4857142857142857
disturbance_0044,activity,activity,,44.0,10,activity_pre_7d,2013-07-26 00:00:00,2013-08-02 00:00:00,1.0,0,,reference_pre_event_all,expanded154,154,logistic_balanced,5,1,0.028226997563462912,0,0,0,0,0,FN,0.6,0.6201565557729941,0.726027397260274,0.4857142857142857
disturbance_0041,fault,fault,57.0,41.0,9,fault_pre_7d,2020-02-17 21:13:00,2020-02-24 21:13:00,1.0,0,,reference_pre_event_all,expanded154,154,logistic_balanced,5,1,0.40510004985506476,0,1,0,0,0,FN,0.6,0.6201565557729941,0.726027397260274,0.4857142857142857
disturbance_0099,fault,fault,,99.0,19,fault_pre_7d,2019-10-01 09:12:00,2019-10-08 09:12:00,1.0,0,,reference_pre_event_all,expanded154,154,logistic_balanced,5,1,0.41087633019156966,0,1,0,0,0,FN,0.6,0.6201565557729941,0.726027397260274,0.4857142857142857
disturbance_0102,fault,fault,,102.0,19,fault_pre_7d,2019-11-28 15:04:00,2019-12-05 15:04:00,1.0,0,,reference_pre_event_all,expanded154,154,logistic_balanced,5,1,0.14255264905555964,0,0,0,0,0,FN,0.6,0.6201565557729941,0.726027397260274,0.4857142857142857
disturbance_0143,fault,fault,23.0,143.0,27,fault_pre_7d,2020-01-13 12:57:00,2020-01-20 12:57:00,1.0,0,,reference_pre_event_all,expanded154,154,logistic_balanced,5,1,0.1737252610025281,0,0,0,0,0,FN,0.6,0.6201565557729941,0.726027397260274,0.4857142857142857
normal_0012,normal,normal,12.0,,19,normal_event_7d,2017-09-30 00:00:00,2017-10-07 00:00:00,1.0,0,,reference_pre_event_all,expanded154,154,logistic_balanced,5,0,0.8962124504123893,0,1,1,1,1,FP,0.6,0.6201565557729941,0.726027397260274,0.4857142857142857
normal_0059,normal,normal,59.0,,22,normal_event_7d,2019-01-31 00:00:00,2019-02-07 00:00:00,1.0,0,,reference_pre_event_all,expanded154,154,logistic_balanced,5,0,0.8666305895533143,0,1,1,1,1,FP,0.6,0.6201565557729941,0.726027397260274,0.4857142857142857
disturbance_0042,task,task,,42.0,9,task_pre_7d,2020-02-18 14:11:43,2020-02-25 14:11:43,1.0,1,,reference_pre_event_all,expanded154,154,logistic_balanced,5,1,0.001002436036088125,0,0,0,0,0,FN,0.6,0.6201565557729941,0.726027397260274,0.4857142857142857
disturbance_0103,task,task,,103.0,19,task_pre_7d,2019-11-29 10:34:43,2019-12-06 10:34:43,1.0,1,,reference_pre_event_all,expanded154,154,logistic_balanced,5,1,0.1310096063887817,0,0,0,0,0,FN,0.6,0.6201565557729941,0.726027397260274,0.4857142857142857
disturbance_0104,task,task,,104.0,19,task_pre_7d,2019-12-08 20:50:08,2019-12-15 20:50:08,1.0,0,,reference_pre_event_all,expanded154,154,logistic_balanced,5,1,0.15331964580671728,0,0,0,0,0,FN,0.6,0.6201565557729941,0.726027397260274,0.4857142857142857
disturbance_0145,task,task,,145.0,27,task_pre_7d,2020-03-25 07:10:21,2020-04-01 07:10:21,1.0,1,,reference_pre_event_all,expanded154,154,logistic_balanced,5,1,0.5162668800718041,0,1,1,0,0,FN,0.6,0.6201565557729941,0.726027397260274,0.4857142857142857
disturbance_0150,task,task,,150.0,28,task_pre_7d,2020-01-07 06:47:32,2020-01-14 06:47:32,1.0,1,,reference_pre_event_all,expanded154,154,logistic_balanced,5,1,0.21643914448443427,0,0,0,0,0,FN,0.6,0.6201565557729941,0.726027397260274,0.4857142857142857
disturbance_0151,task,task,,151.0,28,task_pre_7d,2020-05-31 19:13:29,2020-06-07 19:13:29,1.0,0,,reference_pre_event_all,expanded154,154,logistic_balanced,5,1,0.010002412767989462,0,0,0,0,0,FN,0.6,0.6201565557729941,0.726027397260274,0.4857142857142857
disturbance_0157,task,task,,157.0,30,task_pre_7d,2019-12-30 01:20:43,2020-01-06 01:20:43,1.0,1,,reference_pre_event_all,expanded154,154,logistic_balanced,5,1,6.715286788495554e-07,0,0,0,0,0,FN,0.6,0.6201565557729941,0.726027397260274,0.4857142857142857
disturbance_0159,task,task,,159.0,30,task_pre_7d,2020-03-15 18:45:31,2020-03-22 18:45:31,1.0,1,,reference_pre_event_all,expanded154,154,logistic_balanced,5,1,0.030817765582729657,0,0,0,0,0,FN,0.6,0.6201565557729941,0.726027397260274,0.4857142857142857
disturbance_0163,task,task,,163.0,32,task_pre_7d,2020-03-24 09:48:23,2020-03-31 09:48:23,1.0,1,,reference_pre_event_all,expanded154,154,logistic_balanced,5,1,0.38981409748700596,0,0,0,0,0,FN,0.6,0.6201565557729941,0.726027397260274,0.4857142857142857
normal_0004,normal,normal,4.0,,15,normal_event_7d,2019-03-01 00:00:00,2019-03-08 00:00:00,1.0,0,,reference_pre_event_all,expanded154,154,random_forest_balanced_depth3,1,0,0.4813418731402547,0,1,0,0,1,FP,0.4,0.6045988258317025,0.952054794520548,0.7428571428571429
normal_0019,normal,normal,19.0,,8,normal_event_7d,2018-02-01 00:00:00,2018-02-08 00:00:00,1.0,0,review_required_normal,reference_pre_event_all,expanded154,154,random_forest_balanced_depth3,1,0,0.7410128628870278,0,1,1,1,1,FP,0.4,0.6045988258317025,0.952054794520548,0.7428571428571429
normal_0039,normal,normal,39.0,,15,normal_event_7d,2018-09-30 00:00:00,2018-10-07 00:00:00,1.0,0,,reference_pre_event_all,expanded154,154,random_forest_balanced_depth3,1,0,0.5558081038004933,0,1,1,0,1,FP,0.4,0.6045988258317025,0.952054794520548,0.7428571428571429
normal_0041,normal,normal,41.0,,2,normal_event_7d,2016-09-16 00:00:00,2016-09-23 00:00:00,1.0,0,,reference_pre_event_all,expanded154,154,random_forest_balanced_depth3,1,0,0.4573993136995918,0,1,0,0,1,FP,0.4,0.6045988258317025,0.952054794520548,0.7428571428571429
normal_0056,normal,normal,56.0,,2,normal_event_7d,2018-11-29 00:00:00,2018-12-06 00:00:00,1.0,0,,reference_pre_event_all,expanded154,154,random_forest_balanced_depth3,1,0,0.5970718377504375,0,1,1,0,1,FP,0.4,0.6045988258317025,0.952054794520548,0.7428571428571429
disturbance_0006,fault,fault,,6.0,3,fault_pre_7d,2016-11-08 22:50:00,2016-11-15 22:50:00,1.0,0,,reference_pre_event_all,expanded154,154,random_forest_balanced_depth3,2,1,0.3900165643531057,0,0,0,0,0,FN,0.4,0.6045988258317025,0.952054794520548,0.7428571428571429
normal_0016,normal,normal,16.0,,17,normal_event_7d,2017-10-15 00:00:00,2017-10-22 00:00:00,1.0,0,,reference_pre_event_all,expanded154,154,random_forest_balanced_depth3,2,0,0.795030527953928,0,1,1,1,1,FP,0.4,0.6045988258317025,0.952054794520548,0.7428571428571429
normal_0021,normal,normal,21.0,,1,normal_event_7d,2019-12-01 00:00:00,2019-12-08 00:00:00,1.0,0,,reference_pre_event_all,expanded154,154,random_forest_balanced_depth3,2,0,0.4690879277016374,0,1,0,0,1,FP,0.4,0.6045988258317025,0.952054794520548,0.7428571428571429
normal_0028,normal,normal,28.0,,7,normal_event_7d,2019-01-01 10:29:00,2019-01-08 10:29:00,1.0,0,,reference_pre_event_all,expanded154,154,random_forest_balanced_depth3,2,0,0.5703175797148345,0,1,1,0,1,FP,0.4,0.6045988258317025,0.952054794520548,0.7428571428571429
normal_0031,normal,normal,31.0,,3,normal_event_7d,2019-09-01 00:00:00,2019-09-08 00:00:00,1.0,0,,reference_pre_event_all,expanded154,154,random_forest_balanced_depth3,2,0,0.45527302544827497,0,1,0,0,1,FP,0.4,0.6045988258317025,0.952054794520548,0.7428571428571429
normal_0033,normal,normal,33.0,,3,normal_event_7d,2019-01-11 00:00:00,2019-01-18 00:00:00,1.0,0,,reference_pre_event_all,expanded154,154,random_forest_balanced_depth3,2,0,0.479823756627367,0,1,0,0,1,FP,0.4,0.6045988258317025,0.952054794520548,0.7428571428571429
normal_0050,normal,normal,50.0,,17,normal_event_7d,2016-11-09 00:00:00,2016-11-16 00:00:00,1.0,0,,reference_pre_event_all,expanded154,154,random_forest_balanced_depth3,2,0,0.534823274685261,0,1,1,0,1,FP,0.4,0.6045988258317025,0.952054794520548,0.7428571428571429
normal_0055,normal,normal,55.0,,23,normal_event_7d,2017-10-06 00:00:00,2017-10-13 00:00:00,1.0,0,,reference_pre_event_all,expanded154,154,random_forest_balanced_depth3,2,0,0.5403208288134628,0,1,1,0,1,FP,0.4,0.6045988258317025,0.952054794520548,0.7428571428571429
disturbance_0058,activity,activity,,58.0,12,activity_pre_7d,2015-07-01 00:00:00,2015-07-08 00:00:00,1.0,0,,reference_pre_event_all,expanded154,154,random_forest_balanced_depth3,3,1,0.20310589106668533,0,0,0,0,0,FN,0.4,0.6045988258317025,0.952054794520548,0.7428571428571429
normal_0026,normal,normal,26.0,,4,normal_event_7d,2018-02-19 00:00:00,2018-02-26 00:00:00,1.0,0,,reference_pre_event_all,expanded154,154,random_forest_balanced_depth3,3,0,0.4233680373985567,0,1,0,0,1,FP,0.4,0.6045988258317025,0.952054794520548,0.7428571428571429
normal_0027,normal,normal,27.0,,12,normal_event_7d,2015-06-24 13:34:00,2015-07-01 13:34:00,1.0,0,,reference_pre_event_all,expanded154,154,random_forest_balanced_depth3,3,0,0.4216288059137982,0,1,0,0,1,FP,0.4,0.6045988258317025,0.952054794520548,0.7428571428571429
normal_0043,normal,normal,43.0,,25,normal_event_7d,2020-04-05 00:00:00,2020-04-12 00:00:00,1.0,0,,reference_pre_event_all,expanded154,154,random_forest_balanced_depth3,3,0,0.5941745166079895,0,1,1,0,1,FP,0.4,0.6045988258317025,0.952054794520548,0.7428571428571429
normal_0046,normal,normal,46.0,,4,normal_event_7d,2018-06-19 00:00:00,2018-06-26 00:00:00,1.0,0,,reference_pre_event_all,expanded154,154,random_forest_balanced_depth3,3,0,0.46844684682397947,0,1,0,0,1,FP,0.4,0.6045988258317025,0.952054794520548,0.7428571428571429
normal_0061,normal,normal,61.0,,14,normal_event_7d,2019-12-05 00:00:00,2019-12-12 00:00:00,1.0,0,,reference_pre_event_all,expanded154,154,random_forest_balanced_depth3,3,0,0.6885607187563245,0,1,1,1,1,FP,0.4,0.6045988258317025,0.952054794520548,0.7428571428571429
normal_0068,normal,normal,68.0,,13,normal_event_7d,2019-12-20 00:00:00,2019-12-27 00:00:00,1.0,0,review_required_normal,reference_pre_event_all,expanded154,154,random_forest_balanced_depth3,3,0,0.6915530020501495,0,1,1,1,1,FP,0.4,0.6045988258317025,0.952054794520548,0.7428571428571429
disturbance_0053,fault,fault,5.0,53.0,11,fault_pre_7d,2018-11-16 08:30:00,2018-11-23 08:30:00,1.0,0,,reference_pre_event_all,expanded154,154,random_forest_balanced_depth3,4,1,0.33960000690355685,0,0,0,0,0,FN,0.4,0.6045988258317025,0.952054794520548,0.7428571428571429
disturbance_0055,fault,fault,65.0,55.0,11,fault_pre_7d,2019-01-07 11:58:00,2019-01-14 11:58:00,1.0,0,,reference_pre_event_all,expanded154,154,random_forest_balanced_depth3,4,1,0.32181167330917904,0,0,0,0,0,FN,0.4,0.6045988258317025,0.952054794520548,0.7428571428571429
normal_0014,normal,normal,14.0,,26,normal_event_7d,2019-12-08 00:00:00,2019-12-15 00:00:00,1.0,0,,reference_pre_event_all,expanded154,154,random_forest_balanced_depth3,4,0,0.5949820187250044,0,1,1,0,1,FP,0.4,0.6045988258317025,0.952054794520548,0.7428571428571429
normal_0025,normal,normal,25.0,,20,normal_event_7d,2017-01-31 00:00:00,2017-02-07 00:00:00,1.0,0,,reference_pre_event_all,expanded154,154,random_forest_balanced_depth3,4,0,0.4591671530244914,0,1,0,0,1,FP,0.4,0.6045988258317025,0.952054794520548,0.7428571428571429
normal_0048,normal,normal,48.0,,11,normal_event_7d,2016-09-30 00:00:00,2016-10-07 00:00:00,1.0,0,hard_normal_metadata,reference_pre_event_all,expanded154,154,random_forest_balanced_depth3,4,0,0.4485970785897253,0,1,0,0,1,FP,0.4,0.6045988258317025,0.952054794520548,0.7428571428571429
normal_0051,normal,normal,51.0,,20,normal_event_7d,2020-04-01 00:00:00,2020-04-08 00:00:00,1.0,0,,reference_pre_event_all,expanded154,154,random_forest_balanced_depth3,4,0,0.423487478027672,0,1,0,0,1,FP,0.4,0.6045988258317025,0.952054794520548,0.7428571428571429
disturbance_0056,task,task,,56.0,11,task_pre_7d,2019-01-07 16:29:40,2019-01-14 16:29:40,1.0,1,,reference_pre_event_all,expanded154,154,random_forest_balanced_depth3,4,1,0.2856026209698837,0,0,0,0,0,FN,0.4,0.6045988258317025,0.952054794520548,0.7428571428571429
disturbance_0099,fault,fault,,99.0,19,fault_pre_7d,2019-10-01 09:12:00,2019-10-08 09:12:00,1.0,0,,reference_pre_event_all,expanded154,154,random_forest_balanced_depth3,5,1,0.39484420173645984,0,0,0,0,0,FN,0.4,0.6045988258317025,0.952054794520548,0.7428571428571429
disturbance_0143,fault,fault,23.0,143.0,27,fault_pre_7d,2020-01-13 12:57:00,2020-01-20 12:57:00,1.0,0,,reference_pre_event_all,expanded154,154,random_forest_balanced_depth3,5,1,0.38017611618438796,0,0,0,0,0,FN,0.4,0.6045988258317025,0.952054794520548,0.7428571428571429
normal_0002,normal,normal,2.0,,9,normal_event_7d,2019-01-02 00:00:00,2019-01-09 00:00:00,1.0,0,,reference_pre_event_all,expanded154,154,random_forest_balanced_depth3,5,0,0.44402134773252444,0,1,0,0,1,FP,0.4,0.6045988258317025,0.952054794520548,0.7428571428571429
