dataset,feature_variant,model,fold,metric_scope,train_rows,test_rows,train_groups,test_groups,group_overlap_count,removed_high_missing_features,feature_count,threshold,rows,accuracy,balanced_accuracy,macro_f1,roc_auc,normal_precision,normal_recall,normal_f1,activity_precision,activity_recall,activity_f1,normal_support,activity_support,normal_fpr,tn,fp,fn,tp,fold_balanced_accuracy_std,fold_activity_recall_std,fold_normal_fpr_std
activity_pre_1d,compact13_indicator,random_forest_balanced_depth3,1,fold,64.0,18,1|2|3|4|5|6|8|9|10|11|12|13|14|17|18|19|21|22|23|24|26|33,7|15|16|20|25,0,,13,0.4,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,10,0.0,8,0,0,10,,,
activity_pre_1d,compact13_indicator,random_forest_balanced_depth3,1,fold,64.0,18,1|2|3|4|5|6|8|9|10|11|12|13|14|17|18|19|21|22|23|24|26|33,7|15|16|20|25,0,,13,0.5,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,10,0.0,8,0,0,10,,,
activity_pre_1d,compact13_indicator,random_forest_balanced_depth3,1,fold,64.0,18,1|2|3|4|5|6|8|9|10|11|12|13|14|17|18|19|21|22|23|24|26|33,7|15|16|20|25,0,,13,0.6,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,10,0.0,8,0,0,10,,,
activity_pre_1d,compact13_indicator,random_forest_balanced_depth3,2,fold,63.0,19,2|3|4|6|7|8|9|12|13|14|15|16|17|19|20|21|22|24|25|33,1|5|10|11|18|23|26,0,,13,0.4,19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,12,0.0,7,0,0,12,,,
activity_pre_1d,compact13_indicator,random_forest_balanced_depth3,2,fold,63.0,19,2|3|4|6|7|8|9|12|13|14|15|16|17|19|20|21|22|24|25|33,1|5|10|11|18|23|26,0,,13,0.5,19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,12,0.0,7,0,0,12,,,
activity_pre_1d,compact13_indicator,random_forest_balanced_depth3,2,fold,63.0,19,2|3|4|6|7|8|9|12|13|14|15|16|17|19|20|21|22|24|25|33,1|5|10|11|18|23|26,0,,13,0.6,19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,12,0.0,7,0,0,12,,,
activity_pre_1d,compact13_indicator,random_forest_balanced_depth3,3,fold,67.0,15,1|2|4|5|7|8|10|11|12|13|14|15|16|17|18|19|20|23|24|25|26,3|6|9|21|22|33,0,,13,0.4,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,8,0.0,7,0,0,8,,,
activity_pre_1d,compact13_indicator,random_forest_balanced_depth3,3,fold,67.0,15,1|2|4|5|7|8|10|11|12|13|14|15|16|17|18|19|20|23|24|25|26,3|6|9|21|22|33,0,,13,0.5,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,8,0.0,7,0,0,8,,,
activity_pre_1d,compact13_indicator,random_forest_balanced_depth3,3,fold,67.0,15,1|2|4|5|7|8|10|11|12|13|14|15|16|17|18|19|20|23|24|25|26,3|6|9|21|22|33,0,,13,0.6,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,8,0.0,7,0,0,8,,,
activity_pre_1d,compact13_indicator,random_forest_balanced_depth3,4,fold,68.0,14,1|3|4|5|6|7|8|9|10|11|13|15|16|18|19|20|21|22|23|24|25|26|33,2|12|14|17,0,,13,0.4,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,7,0.0,7,0,0,7,,,
activity_pre_1d,compact13_indicator,random_forest_balanced_depth3,4,fold,68.0,14,1|3|4|5|6|7|8|9|10|11|13|15|16|18|19|20|21|22|23|24|25|26|33,2|12|14|17,0,,13,0.5,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,7,0.0,7,0,0,7,,,
activity_pre_1d,compact13_indicator,random_forest_balanced_depth3,4,fold,68.0,14,1|3|4|5|6|7|8|9|10|11|13|15|16|18|19|20|21|22|23|24|25|26|33,2|12|14|17,0,,13,0.6,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,7,0.0,7,0,0,7,,,
activity_pre_1d,compact13_indicator,random_forest_balanced_depth3,5,fold,66.0,16,1|2|3|5|6|7|9|10|11|12|14|15|16|17|18|20|21|22|23|25|26|33,4|8|13|19|24,0,,13,0.4,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,10,0.0,6,0,0,10,,,
activity_pre_1d,compact13_indicator,random_forest_balanced_depth3,5,fold,66.0,16,1|2|3|5|6|7|9|10|11|12|14|15|16|17|18|20|21|22|23|25|26|33,4|8|13|19|24,0,,13,0.5,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,10,0.0,6,0,0,10,,,
activity_pre_1d,compact13_indicator,random_forest_balanced_depth3,5,fold,66.0,16,1|2|3|5|6|7|9|10|11|12|14|15|16|17|18|20|21|22|23|25|26|33,4|8|13|19|24,0,,13,0.6,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,10,0.0,6,0,0,10,,,
activity_pre_1d,compact13_indicator,random_forest_balanced_depth3,all,aggregate,,82,,,0,,13,0.4,82,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35,47,0.0,35,0,0,47,0.0,0.0,0.0
activity_pre_1d,compact13_indicator,random_forest_balanced_depth3,all,aggregate,,82,,,0,,13,0.5,82,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35,47,0.0,35,0,0,47,0.0,0.0,0.0
activity_pre_1d,compact13_indicator,random_forest_balanced_depth3,all,aggregate,,82,,,0,,13,0.6,82,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35,47,0.0,35,0,0,47,0.0,0.0,0.0
activity_pre_1d,missingness_only,random_forest_balanced_depth3,1,fold,64.0,18,1|2|3|4|5|6|8|9|10|11|12|13|14|17|18|19|21|22|23|24|26|33,7|15|16|20|25,0,,13,0.4,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,10,0.0,8,0,0,10,,,
activity_pre_1d,missingness_only,random_forest_balanced_depth3,1,fold,64.0,18,1|2|3|4|5|6|8|9|10|11|12|13|14|17|18|19|21|22|23|24|26|33,7|15|16|20|25,0,,13,0.5,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,10,0.0,8,0,0,10,,,
activity_pre_1d,missingness_only,random_forest_balanced_depth3,1,fold,64.0,18,1|2|3|4|5|6|8|9|10|11|12|13|14|17|18|19|21|22|23|24|26|33,7|15|16|20|25,0,,13,0.6,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,10,0.0,8,0,0,10,,,
activity_pre_1d,missingness_only,random_forest_balanced_depth3,2,fold,63.0,19,2|3|4|6|7|8|9|12|13|14|15|16|17|19|20|21|22|24|25|33,1|5|10|11|18|23|26,0,,13,0.4,19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,12,0.0,7,0,0,12,,,
activity_pre_1d,missingness_only,random_forest_balanced_depth3,2,fold,63.0,19,2|3|4|6|7|8|9|12|13|14|15|16|17|19|20|21|22|24|25|33,1|5|10|11|18|23|26,0,,13,0.5,19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,12,0.0,7,0,0,12,,,
activity_pre_1d,missingness_only,random_forest_balanced_depth3,2,fold,63.0,19,2|3|4|6|7|8|9|12|13|14|15|16|17|19|20|21|22|24|25|33,1|5|10|11|18|23|26,0,,13,0.6,19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,12,0.0,7,0,0,12,,,
activity_pre_1d,missingness_only,random_forest_balanced_depth3,3,fold,67.0,15,1|2|4|5|7|8|10|11|12|13|14|15|16|17|18|19|20|23|24|25|26,3|6|9|21|22|33,0,,13,0.4,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,8,0.0,7,0,0,8,,,
activity_pre_1d,missingness_only,random_forest_balanced_depth3,3,fold,67.0,15,1|2|4|5|7|8|10|11|12|13|14|15|16|17|18|19|20|23|24|25|26,3|6|9|21|22|33,0,,13,0.5,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,8,0.0,7,0,0,8,,,
activity_pre_1d,missingness_only,random_forest_balanced_depth3,3,fold,67.0,15,1|2|4|5|7|8|10|11|12|13|14|15|16|17|18|19|20|23|24|25|26,3|6|9|21|22|33,0,,13,0.6,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,8,0.0,7,0,0,8,,,
activity_pre_1d,missingness_only,random_forest_balanced_depth3,4,fold,68.0,14,1|3|4|5|6|7|8|9|10|11|13|15|16|18|19|20|21|22|23|24|25|26|33,2|12|14|17,0,,13,0.4,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,7,0.0,7,0,0,7,,,
activity_pre_1d,missingness_only,random_forest_balanced_depth3,4,fold,68.0,14,1|3|4|5|6|7|8|9|10|11|13|15|16|18|19|20|21|22|23|24|25|26|33,2|12|14|17,0,,13,0.5,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,7,0.0,7,0,0,7,,,
activity_pre_1d,missingness_only,random_forest_balanced_depth3,4,fold,68.0,14,1|3|4|5|6|7|8|9|10|11|13|15|16|18|19|20|21|22|23|24|25|26|33,2|12|14|17,0,,13,0.6,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,7,0.0,7,0,0,7,,,
activity_pre_1d,missingness_only,random_forest_balanced_depth3,5,fold,66.0,16,1|2|3|5|6|7|9|10|11|12|14|15|16|17|18|20|21|22|23|25|26|33,4|8|13|19|24,0,,13,0.4,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,10,0.0,6,0,0,10,,,
activity_pre_1d,missingness_only,random_forest_balanced_depth3,5,fold,66.0,16,1|2|3|5|6|7|9|10|11|12|14|15|16|17|18|20|21|22|23|25|26|33,4|8|13|19|24,0,,13,0.5,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,10,0.0,6,0,0,10,,,
activity_pre_1d,missingness_only,random_forest_balanced_depth3,5,fold,66.0,16,1|2|3|5|6|7|9|10|11|12|14|15|16|17|18|20|21|22|23|25|26|33,4|8|13|19|24,0,,13,0.6,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,10,0.0,6,0,0,10,,,
activity_pre_1d,missingness_only,random_forest_balanced_depth3,all,aggregate,,82,,,0,,13,0.4,82,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35,47,0.0,35,0,0,47,0.0,0.0,0.0
activity_pre_1d,missingness_only,random_forest_balanced_depth3,all,aggregate,,82,,,0,,13,0.5,82,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35,47,0.0,35,0,0,47,0.0,0.0,0.0
activity_pre_1d,missingness_only,random_forest_balanced_depth3,all,aggregate,,82,,,0,,13,0.6,82,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35,47,0.0,35,0,0,47,0.0,0.0,0.0
activity_pre_1d_strict_no_overlap,compact13,random_forest_balanced_depth3,1,fold,65.0,15,1|2|4|5|6|8|9|10|11|12|13|14|15|18|19|20|21|22|23|24|25|26|33,3|7|16|17,0,,13,0.4,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,8,0.0,7,0,0,8,,,
activity_pre_1d_strict_no_overlap,compact13,random_forest_balanced_depth3,1,fold,65.0,15,1|2|4|5|6|8|9|10|11|12|13|14|15|18|19|20|21|22|23|24|25|26|33,3|7|16|17,0,,13,0.5,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,8,0.0,7,0,0,8,,,
activity_pre_1d_strict_no_overlap,compact13,random_forest_balanced_depth3,1,fold,65.0,15,1|2|4|5|6|8|9|10|11|12|13|14|15|18|19|20|21|22|23|24|25|26|33,3|7|16|17,0,,13,0.6,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,8,0.0,7,0,0,8,,,
activity_pre_1d_strict_no_overlap,compact13,random_forest_balanced_depth3,2,fold,63.0,17,1|2|3|4|5|6|7|8|9|12|13|15|16|17|19|20|21|24|25|33,10|11|14|18|22|23|26,0,,13,0.4,17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,9,0.0,8,0,0,9,,,
activity_pre_1d_strict_no_overlap,compact13,random_forest_balanced_depth3,2,fold,63.0,17,1|2|3|4|5|6|7|8|9|12|13|15|16|17|19|20|21|24|25|33,10|11|14|18|22|23|26,0,,13,0.5,17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,9,0.0,8,0,0,9,,,
activity_pre_1d_strict_no_overlap,compact13,random_forest_balanced_depth3,2,fold,63.0,17,1|2|3|4|5|6|7|8|9|12|13|15|16|17|19|20|21|24|25|33,10|11|14|18|22|23|26,0,,13,0.6,17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,9,0.0,8,0,0,9,,,
activity_pre_1d_strict_no_overlap,compact13,random_forest_balanced_depth3,3,fold,62.0,18,1|3|5|6|7|8|9|10|11|13|14|16|17|18|19|20|21|22|23|24|25|26,2|4|12|15|33,0,,13,0.4,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,10,0.0,8,0,0,10,,,
activity_pre_1d_strict_no_overlap,compact13,random_forest_balanced_depth3,3,fold,62.0,18,1|3|5|6|7|8|9|10|11|13|14|16|17|18|19|20|21|22|23|24|25|26,2|4|12|15|33,0,,13,0.5,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,10,0.0,8,0,0,10,,,
activity_pre_1d_strict_no_overlap,compact13,random_forest_balanced_depth3,3,fold,62.0,18,1|3|5|6|7|8|9|10|11|13|14|16|17|18|19|20|21|22|23|24|25|26,2|4|12|15|33,0,,13,0.6,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,10,0.0,8,0,0,10,,,
activity_pre_1d_strict_no_overlap,compact13,random_forest_balanced_depth3,4,fold,65.0,15,1|2|3|4|5|6|7|8|9|10|11|12|14|15|16|17|18|21|22|23|26|33,13|19|20|24|25,0,,13,0.4,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,9,0.0,6,0,0,9,,,
activity_pre_1d_strict_no_overlap,compact13,random_forest_balanced_depth3,4,fold,65.0,15,1|2|3|4|5|6|7|8|9|10|11|12|14|15|16|17|18|21|22|23|26|33,13|19|20|24|25,0,,13,0.5,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,9,0.0,6,0,0,9,,,
activity_pre_1d_strict_no_overlap,compact13,random_forest_balanced_depth3,4,fold,65.0,15,1|2|3|4|5|6|7|8|9|10|11|12|14|15|16|17|18|21|22|23|26|33,13|19|20|24|25,0,,13,0.6,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,9,0.0,6,0,0,9,,,
activity_pre_1d_strict_no_overlap,compact13,random_forest_balanced_depth3,5,fold,65.0,15,2|3|4|7|10|11|12|13|14|15|16|17|18|19|20|22|23|24|25|26|33,1|5|6|8|9|21,0,,13,0.4,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,9,0.0,6,0,0,9,,,
activity_pre_1d_strict_no_overlap,compact13,random_forest_balanced_depth3,5,fold,65.0,15,2|3|4|7|10|11|12|13|14|15|16|17|18|19|20|22|23|24|25|26|33,1|5|6|8|9|21,0,,13,0.5,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,9,0.0,6,0,0,9,,,
activity_pre_1d_strict_no_overlap,compact13,random_forest_balanced_depth3,5,fold,65.0,15,2|3|4|7|10|11|12|13|14|15|16|17|18|19|20|22|23|24|25|26|33,1|5|6|8|9|21,0,,13,0.6,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,9,0.0,6,0,0,9,,,
activity_pre_1d_strict_no_overlap,compact13,random_forest_balanced_depth3,all,aggregate,,80,,,0,,13,0.4,80,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35,45,0.0,35,0,0,45,0.0,0.0,0.0
activity_pre_1d_strict_no_overlap,compact13,random_forest_balanced_depth3,all,aggregate,,80,,,0,,13,0.5,80,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35,45,0.0,35,0,0,45,0.0,0.0,0.0
activity_pre_1d_strict_no_overlap,compact13,random_forest_balanced_depth3,all,aggregate,,80,,,0,,13,0.6,80,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35,45,0.0,35,0,0,45,0.0,0.0,0.0
activity_pre_1d_strict_no_overlap,compact13,logistic_balanced,1,fold,65.0,15,1|2|4|5|6|8|9|10|11|12|13|14|15|18|19|20|21|22|23|24|25|26|33,3|7|16|17,0,,13,0.4,15,0.6,0.5982142857142857,0.5982142857142857,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.625,0.625,0.625,7,8,0.42857142857142855,4,3,3,5,,,
activity_pre_1d_strict_no_overlap,compact13,logistic_balanced,1,fold,65.0,15,1|2|4|5|6|8|9|10|11|12|13|14|15|18|19|20|21|22|23|24|25|26|33,3|7|16|17,0,,13,0.5,15,0.4666666666666667,0.4732142857142857,0.4642857142857143,0.5714285714285714,0.4444444444444444,0.5714285714285714,0.5,0.5,0.375,0.42857142857142855,7,8,0.42857142857142855,4,3,5,3,,,
activity_pre_1d_strict_no_overlap,compact13,logistic_balanced,1,fold,65.0,15,1|2|4|5|6|8|9|10|11|12|13|14|15|18|19|20|21|22|23|24|25|26|33,3|7|16|17,0,,13,0.6,15,0.5333333333333333,0.5535714285714286,0.49760765550239233,0.5714285714285714,0.5,0.8571428571428571,0.631578947368421,0.6666666666666666,0.25,0.36363636363636365,7,8,0.14285714285714285,6,1,6,2,,,
activity_pre_1d_strict_no_overlap,compact13,logistic_balanced,2,fold,63.0,17,1|2|3|4|5|6|7|8|9|12|13|15|16|17|19|20|21|24|25|33,10|11|14|18|22|23|26,0,,13,0.4,17,0.7058823529411765,0.6944444444444444,0.6886446886446886,0.5972222222222222,0.8,0.5,0.6153846153846154,0.6666666666666666,0.8888888888888888,0.7619047619047619,8,9,0.5,4,4,1,8,,,
activity_pre_1d_strict_no_overlap,compact13,logistic_balanced,2,fold,63.0,17,1|2|3|4|5|6|7|8|9|12|13|15|16|17|19|20|21|24|25|33,10|11|14|18|22|23|26,0,,13,0.5,17,0.5294117647058824,0.5277777777777778,0.5277777777777778,0.5972222222222222,0.5,0.5,0.5,0.5555555555555556,0.5555555555555556,0.5555555555555556,8,9,0.5,4,4,4,5,,,
activity_pre_1d_strict_no_overlap,compact13,logistic_balanced,2,fold,63.0,17,1|2|3|4|5|6|7|8|9|12|13|15|16|17|19|20|21|24|25|33,10|11|14|18|22|23|26,0,,13,0.6,17,0.5294117647058824,0.5277777777777778,0.5277777777777778,0.5972222222222222,0.5,0.5,0.5,0.5555555555555556,0.5555555555555556,0.5555555555555556,8,9,0.5,4,4,4,5,,,
activity_pre_1d_strict_no_overlap,compact13,logistic_balanced,3,fold,62.0,18,1|3|5|6|7|8|9|10|11|13|14|16|17|18|19|20|21|22|23|24|25|26,2|4|12|15|33,0,,13,0.4,18,0.7222222222222222,0.6875,0.6727272727272727,0.7,1.0,0.375,0.5454545454545454,0.6666666666666666,1.0,0.8,8,10,0.625,3,5,0,10,,,
activity_pre_1d_strict_no_overlap,compact13,logistic_balanced,3,fold,62.0,18,1|3|5|6|7|8|9|10|11|13|14|16|17|18|19|20|21|22|23|24|25|26,2|4|12|15|33,0,,13,0.5,18,0.5555555555555556,0.5375,0.5324675324675324,0.7,0.5,0.375,0.42857142857142855,0.5833333333333334,0.7,0.6363636363636364,8,10,0.625,3,5,3,7,,,
activity_pre_1d_strict_no_overlap,compact13,logistic_balanced,3,fold,62.0,18,1|3|5|6|7|8|9|10|11|13|14|16|17|18|19|20|21|22|23|24|25|26,2|4|12|15|33,0,,13,0.6,18,0.6111111111111112,0.625,0.609907120743034,0.7,0.5454545454545454,0.75,0.631578947368421,0.7142857142857143,0.5,0.5882352941176471,8,10,0.25,6,2,5,5,,,
activity_pre_1d_strict_no_overlap,compact13,logistic_balanced,4,fold,65.0,15,1|2|3|4|5|6|7|8|9|10|11|12|14|15|16|17|18|21|22|23|26|33,13|19|20|24|25,0,,13,0.4,15,0.6666666666666666,0.5833333333333334,0.5341614906832298,0.6666666666666666,1.0,0.16666666666666666,0.2857142857142857,0.6428571428571429,1.0,0.782608695652174,6,9,0.8333333333333334,1,5,0,9,,,
activity_pre_1d_strict_no_overlap,compact13,logistic_balanced,4,fold,65.0,15,1|2|3|4|5|6|7|8|9|10|11|12|14|15|16|17|18|21|22|23|26|33,13|19|20|24|25,0,,13,0.5,15,0.7333333333333333,0.6944444444444444,0.7,0.6666666666666666,0.75,0.5,0.6,0.7272727272727273,0.8888888888888888,0.8,6,9,0.5,3,3,1,8,,,
activity_pre_1d_strict_no_overlap,compact13,logistic_balanced,4,fold,65.0,15,1|2|3|4|5|6|7|8|9|10|11|12|14|15|16|17|18|21|22|23|26|33,13|19|20|24|25,0,,13,0.6,15,0.6666666666666666,0.6666666666666666,0.660633484162896,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.75,0.6666666666666666,0.7058823529411765,6,9,0.3333333333333333,4,2,3,6,,,
activity_pre_1d_strict_no_overlap,compact13,logistic_balanced,5,fold,65.0,15,2|3|4|7|10|11|12|13|14|15|16|17|18|19|20|22|23|24|25|26|33,1|5|6|8|9|21,0,,13,0.4,15,0.8,0.7777777777777777,0.784688995215311,0.6666666666666667,0.8,0.6666666666666666,0.7272727272727273,0.8,0.8888888888888888,0.8421052631578947,6,9,0.3333333333333333,4,2,1,8,,,
activity_pre_1d_strict_no_overlap,compact13,logistic_balanced,5,fold,65.0,15,2|3|4|7|10|11|12|13|14|15|16|17|18|19|20|22|23|24|25|26|33,1|5|6|8|9|21,0,,13,0.5,15,0.6666666666666666,0.6666666666666666,0.660633484162896,0.6666666666666667,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.75,0.6666666666666666,0.7058823529411765,6,9,0.3333333333333333,4,2,3,6,,,
activity_pre_1d_strict_no_overlap,compact13,logistic_balanced,5,fold,65.0,15,2|3|4|7|10|11|12|13|14|15|16|17|18|19|20|22|23|24|25|26|33,1|5|6|8|9|21,0,,13,0.6,15,0.4666666666666667,0.5,0.4642857142857143,0.6666666666666667,0.4,0.6666666666666666,0.5,0.6,0.3333333333333333,0.42857142857142855,6,9,0.3333333333333333,4,2,6,3,,,
activity_pre_1d_strict_no_overlap,compact13,logistic_balanced,all,aggregate,,80,,,0,,13,0.4,80,0.7,0.673015873015873,0.6703296703296704,0.6317460317460317,0.7619047619047619,0.45714285714285713,0.5714285714285714,0.6779661016949152,0.8888888888888888,0.7692307692307693,35,45,0.5428571428571428,16,19,5,40,0.0709491183866919,0.13709958532503405,0.17315597938644486
activity_pre_1d_strict_no_overlap,compact13,logistic_balanced,all,aggregate,,80,,,0,,13,0.5,80,0.5875,0.5793650793650793,0.57955088389871,0.6317460317460317,0.5294117647058824,0.5142857142857142,0.5217391304347826,0.6304347826086957,0.6444444444444445,0.6373626373626373,35,45,0.4857142857142857,18,17,16,29,0.08549293508889128,0.16945446236324024,0.0958610578057019
activity_pre_1d_strict_no_overlap,compact13,logistic_balanced,all,aggregate,,80,,,0,,13,0.6,80,0.5625,0.5761904761904761,0.5618838992332968,0.6317460317460317,0.5,0.6857142857142857,0.5783132530120482,0.65625,0.4666666666666667,0.5454545454545454,35,45,0.3142857142857143,24,11,24,21,0.061993729313333405,0.1507184440694504,0.11722412976277306
activity_pre_1d_strict_no_overlap,compact13_high_missing_removed,random_forest_balanced_depth3,1,fold,65.0,15,1|2|4|5|6|8|9|10|11|12|13|14|15|18|19|20|21|22|23|24|25|26|33,3|7|16|17,0,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,6,0.4,15,0.5333333333333333,0.5178571428571428,0.49760765550239233,0.5892857142857143,0.5,0.2857142857142857,0.36363636363636365,0.5454545454545454,0.75,0.631578947368421,7,8,0.7142857142857143,2,5,2,6,,,
activity_pre_1d_strict_no_overlap,compact13_high_missing_removed,random_forest_balanced_depth3,1,fold,65.0,15,1|2|4|5|6|8|9|10|11|12|13|14|15|18|19|20|21|22|23|24|25|26|33,3|7|16|17,0,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,6,0.5,15,0.5333333333333333,0.5357142857142857,0.5333333333333333,0.5892857142857143,0.5,0.5714285714285714,0.5333333333333333,0.5714285714285714,0.5,0.5333333333333333,7,8,0.42857142857142855,4,3,4,4,,,
activity_pre_1d_strict_no_overlap,compact13_high_missing_removed,random_forest_balanced_depth3,1,fold,65.0,15,1|2|4|5|6|8|9|10|11|12|13|14|15|18|19|20|21|22|23|24|25|26|33,3|7|16|17,0,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,6,0.6,15,0.5333333333333333,0.5446428571428572,0.5248868778280543,0.5892857142857143,0.5,0.7142857142857143,0.5882352941176471,0.6,0.375,0.46153846153846156,7,8,0.2857142857142857,5,2,5,3,,,
